collected_date,keyword_group,period,ratio
2026-06-17,건강검진,2026-05-19,26.08275
2026-06-17,건강검진,2026-05-20,25.06618
2026-06-17,건강검진,2026-05-21,24.81034
2026-06-17,건강검진,2026-05-22,24.70142
2026-06-17,건강검진,2026-05-23,17.66734
2026-06-17,건강검진,2026-05-24,14.72047
2026-06-17,건강검진,2026-05-25,19.96983
2026-06-17,건강검진,2026-05-26,29.39421
2026-06-17,건강검진,2026-05-27,26.48101
2026-06-17,건강검진,2026-05-28,26.59725
2026-06-17,건강검진,2026-05-29,25.3801
2026-06-17,건강검진,2026-05-30,18.33736
2026-06-17,건강검진,2026-05-31,15.22817
2026-06-17,건강검진,2026-06-01,25.78245
2026-06-17,건강검진,2026-06-02,25.28597
2026-06-17,건강검진,2026-06-03,17.50253
2026-06-17,건강검진,2026-06-04,26.49436
2026-06-17,건강검진,2026-06-05,26.56781
2026-06-17,건강검진,2026-06-06,16.23441
2026-06-17,건강검진,2026-06-07,15.57773
2026-06-17,건강검진,2026-06-08,27.05583
2026-06-17,건강검진,2026-06-09,25.66535
2026-06-17,건강검진,2026-06-10,24.61929
2026-06-17,건강검진,2026-06-11,24.80323
2026-06-17,건강검진,2026-06-12,24.60651
2026-06-17,건강검진,2026-06-13,19.0499
2026-06-17,건강검진,2026-06-14,16.04811
2026-06-17,건강검진,2026-06-15,26.5371
2026-06-17,건강검진,2026-06-16,25.87841
2026-06-17,다이어트,2026-05-19,11.76205
2026-06-17,다이어트,2026-05-20,11.07039
2026-06-17,다이어트,2026-05-21,11.30476
2026-06-17,다이어트,2026-05-22,11.35015
2026-06-17,다이어트,2026-05-23,11.31858
2026-06-17,다이어트,2026-05-24,13.28148
2026-06-17,다이어트,2026-05-25,13.02413
2026-06-17,다이어트,2026-05-26,10.78724
2026-06-17,다이어트,2026-05-27,11.10126
2026-06-17,다이어트,2026-05-28,11.27309
2026-06-17,다이어트,2026-05-29,11.13955
2026-06-17,다이어트,2026-05-30,13.48204
2026-06-17,다이어트,2026-05-31,13.62299
2026-06-17,다이어트,2026-06-01,12.35934
2026-06-17,다이어트,2026-06-02,10.47247
2026-06-17,다이어트,2026-06-03,12.59677
2026-06-17,다이어트,2026-06-04,11.04918
2026-06-17,다이어트,2026-06-05,10.84337
2026-06-17,다이어트,2026-06-06,13.80238
2026-06-17,다이어트,2026-06-07,13.59028
2026-06-17,다이어트,2026-06-08,11.16571
2026-06-17,다이어트,2026-06-09,12.61089
2026-06-17,다이어트,2026-06-10,12.54441
2026-06-17,다이어트,2026-06-11,11.87146
2026-06-17,다이어트,2026-06-12,10.50817
2026-06-17,다이어트,2026-06-13,11.69865
2026-06-17,다이어트,2026-06-14,13.13574
2026-06-17,다이어트,2026-06-15,11.11111
2026-06-17,다이어트,2026-06-16,10.78741
2026-06-17,운동·헬스,2026-05-19,12.94792
2026-06-17,운동·헬스,2026-05-20,12.74011
2026-06-17,운동·헬스,2026-05-21,12.87677
2026-06-17,운동·헬스,2026-05-22,13.66764
2026-06-17,운동·헬스,2026-05-23,16.56612
2026-06-17,운동·헬스,2026-05-24,18.65824
2026-06-17,운동·헬스,2026-05-25,18.6727
2026-06-17,운동·헬스,2026-05-26,13.12847
2026-06-17,운동·헬스,2026-05-27,13.38608
2026-06-17,운동·헬스,2026-05-28,13.63789
2026-06-17,운동·헬스,2026-05-29,15.34698
2026-06-17,운동·헬스,2026-05-30,18.31049
2026-06-17,운동·헬스,2026-05-31,17.75779
2026-06-17,운동·헬스,2026-06-01,14.43153
2026-06-17,운동·헬스,2026-06-02,15.01954
2026-06-17,운동·헬스,2026-06-03,18.59643
2026-06-17,운동·헬스,2026-06-04,13.50843
2026-06-17,운동·헬스,2026-06-05,13.87859
2026-06-17,운동·헬스,2026-06-06,19.85103
2026-06-17,운동·헬스,2026-06-07,18.11233
2026-06-17,운동·헬스,2026-06-08,14.56989
2026-06-17,운동·헬스,2026-06-09,14.1757
2026-06-17,운동·헬스,2026-06-10,14.89848
2026-06-17,운동·헬스,2026-06-11,13.81643
2026-06-17,운동·헬스,2026-06-12,13.78354
2026-06-17,운동·헬스,2026-06-13,16.66027
2026-06-17,운동·헬스,2026-06-14,17.48282
2026-06-17,운동·헬스,2026-06-15,14.06307
2026-06-17,운동·헬스,2026-06-16,13.08771
2026-06-17,영양·건강기능식품,2026-05-19,38.20572
2026-06-17,영양·건강기능식품,2026-05-20,39.97149
2026-06-17,영양·건강기능식품,2026-05-21,40.05195
2026-06-17,영양·건강기능식품,2026-05-22,38.8199
2026-06-17,영양·건강기능식품,2026-05-23,42.37289
2026-06-17,영양·건강기능식품,2026-05-24,41.72096
2026-06-17,영양·건강기능식품,2026-05-25,37.89593
2026-06-17,영양·건강기능식품,2026-05-26,36.88616
2026-06-17,영양·건강기능식품,2026-05-27,38.89241
2026-06-17,영양·건강기능식품,2026-05-28,38.19281
2026-06-17,영양·건강기능식품,2026-05-29,37.66371
2026-06-17,영양·건강기능식품,2026-05-30,38.99489
2026-06-17,영양·건강기능식품,2026-05-31,42.5582
2026-06-17,영양·건강기능식품,2026-06-01,38.25863
2026-06-17,영양·건강기능식품,2026-06-02,39.53109
2026-06-17,영양·건강기능식품,2026-06-03,40.23898
2026-06-17,영양·건강기능식품,2026-06-04,38.52585
2026-06-17,영양·건강기능식품,2026-06-05,38.22985
2026-06-17,영양·건강기능식품,2026-06-06,39.97129
2026-06-17,영양·건강기능식품,2026-06-07,42.15481
2026-06-17,영양·건강기능식품,2026-06-08,37.4519
2026-06-17,영양·건강기능식품,2026-06-09,37.75875
2026-06-17,영양·건강기능식품,2026-06-10,37.74112
2026-06-17,영양·건강기능식품,2026-06-11,39.11403
2026-06-17,영양·건강기능식품,2026-06-12,40.03898
2026-06-17,영양·건강기능식품,2026-06-13,41.19962
2026-06-17,영양·건강기능식품,2026-06-14,42.23368
2026-06-17,영양·건강기능식품,2026-06-15,38.54663
2026-06-17,영양·건강기능식품,2026-06-16,40.4133
2026-06-17,정신건강,2026-05-19,11.00154
2026-06-17,정신건강,2026-05-20,11.15183
2026-06-17,정신건강,2026-05-21,10.95619
2026-06-17,정신건강,2026-05-22,11.46089
2026-06-17,정신건강,2026-05-23,12.07508
2026-06-17,정신건강,2026-05-24,11.61886
2026-06-17,정신건강,2026-05-25,10.4374
2026-06-17,정신건강,2026-05-26,9.80392
2026-06-17,정신건강,2026-05-27,10.13924
2026-06-17,정신건강,2026-05-28,10.29896
2026-06-17,정신건강,2026-05-29,10.46966
2026-06-17,정신건강,2026-05-30,10.87521
2026-06-17,정신건강,2026-05-31,10.83284
2026-06-17,정신건강,2026-06-01,9.16805
2026-06-17,정신건강,2026-06-02,9.69094
2026-06-17,정신건강,2026-06-03,11.06529
2026-06-17,정신건강,2026-06-04,10.42218
2026-06-17,정신건강,2026-06-05,10.48038
2026-06-17,정신건강,2026-06-06,10.14089
2026-06-17,정신건강,2026-06-07,10.56485
2026-06-17,정신건강,2026-06-08,9.75667
2026-06-17,정신건강,2026-06-09,9.7893
2026-06-17,정신건강,2026-06-10,10.1967
2026-06-17,정신건강,2026-06-11,10.39485
2026-06-17,정신건강,2026-06-12,11.06281
2026-06-17,정신건강,2026-06-13,11.39155
2026-06-17,정신건강,2026-06-14,11.09966
