date,keyword,rank,title,source,published,url
2026-08-07,건강 검진,1,BBC도 주목한 K-건강검진…돈 모아 한국 관광 가는 이유 [이코노픽] - v.daum.net,v.daum.net,"Thu, 06 Aug 2026 09:34:55 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5NamtsMXNXTE5LNUxWTUp4X0VJUlFsNnlrUFZuT2xvcmxSd2VRVWFLVkh6cWxjV3VSUzdjOFhfVm9ydFV1QnlldTJtYV9RbGc?oc=5
2026-08-07,건강 검진,2,"합천군 드림스타트, 건강검진 프로그램 운영 - 연합뉴스",연합뉴스,"Thu, 06 Aug 2026 06:57:37 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE85YlhlSmZIa0lkQ1VzV3p0eC1zdlpMTDlRd2szQUN6THJsMkJla1F0WEhwX3I1TU5xbVMyQTkzcHd5WmRZM0pnaDdCVmV5OV96N0lQelVwNEpVaWc?oc=5
2026-08-07,건강 검진,3,"남해군, 여성농업인 특수건강검진 ‘찾아가는 이동검진’ 실시 - 브릿지경제",브릿지경제,"Thu, 06 Aug 2026 00:28:00 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE15NzBETlgzMTZYdXdVUlRmX1J3WHRVVERzYmVTY2dwaW9JVUN3WHhsNWFpN2F5ZzJXSXdUanNyRHdXYVFHdlEyNUdocDV3d3dQbjBSc1ZvWXd5Zw?oc=5
2026-08-07,건강 검진,4,"임실군 드림스타트, 학령기 아동 대상 '무료 건강 검진' - 뉴스1",뉴스1,"Thu, 06 Aug 2026 04:58:28 GMT",https://news.google.com/rss/articles/CBMiVEFVX3lxTE05cFFCT0xLd3JEclJjdGNjcVFYcVV6QTItcUs4dE90S3drdXBxclRXb0dLRng4MXFpUGU3SlB3NUloaHg5UDVIYlVxMXVLTUE3Vk1XXw?oc=5
2026-08-07,건강 검진,5,LA 주민들 무료 건강검진 - 미주중앙일보,미주중앙일보,"Thu, 06 Aug 2026 06:24:00 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTE5hREROOXNZb2dBY3R4ZV9IV2hrS0E5ZkFSMHFUeUwxc2pNelAxcW5hR3NBc3M4QVRSczR1dlYyRW1VaEY1ZUVQandZOWc1dVQ1UDZtRUN6M0Focy1zSTZjVHF3?oc=5
2026-08-07,건강 검진,6,"베트남, 근로자 대상 ‘건강검진’ 미이행 고용주 처벌…과태료 최대 7,500만 동 - 인사이드비나",인사이드비나,"Tue, 04 Aug 2026 02:00:00 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE5PTWVSbmxpcVRLSzgweE5wM3M0eGJpZ05DcUdKLUxkZTkxMUlybjhfWHFzbTFDdzN3a0xhQlg0UXdsTWdsTXVyX3BicDdIVjlUMl81dmNudmxTaG1Rd3A5b285bm9LcjBuNjVkXw?oc=5
2026-08-07,건강 검진,7,"평창 대관령농협, 조합원 건강 검진 무상 지원 - 농민신문",농민신문,"Wed, 05 Aug 2026 08:35:39 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9mNUVEYTBUeTU0amNIc3BPZTNZREJWbWRLTFhOT3lsTE5OQXFkRXhWU3M3cUFYWVJjc2NvaHNRWXp3cGUwV1gtN2tmbWl3eUYxdjF3Q3FpVlJhUQ?oc=5
2026-08-07,건강 검진,8,"임실군 드림스타트, 초등 2·3·5·6학년 58명 건강검진 실시 - gukjenews.com",gukjenews.com,"Thu, 06 Aug 2026 07:55:47 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE1kcmJqQjUtU2ZEMTVXTDA1aW80TzgyTTZjcHRpbkY2MkREcmE5aENWbXBKdF9VUTZfVG5LbkI1VlB6bDFmV042YTBmS0kzY3BrVTZaWHd3cGJWN2FZNEt0WEstNEFVTHJyeTNnS0pR?oc=5
2026-08-07,건강 검진,9,"합천군 드림스타트, 학령기 아동 맞춤형 건강검진 - 경남일보",경남일보,"Thu, 06 Aug 2026 06:57:47 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTE1RWWNTTGFTN0dOdlMzemJKV0FOZEdYR29DbkFpYVVmNnZsNjRobHhmVDlOelBkZXF6b0xVRWxac1pyaVJxTHZyX0Fxc0QweHFTT0NIdlRZcjZybzVyWTZNSTkyU05xTkdxLU1N?oc=5
2026-08-07,건강 검진,10,"[한국인의 100가지 질환-80] 폐결절, 건강검진에서 발견됐다면 무조건 폐암일까요? - 뉴스인",뉴스인,"Thu, 06 Aug 2026 22:50:00 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTE5qczg5MFhRRUpidFhYSGxvWmlHQ1pETlNFNi1QZGJ5UlNBTVZ2QW1aNzJlVXBEcEpGOG5fSkUtTUR0WkU3QVd4ZC1DbnNGdFJvUFpoX1BxV2VDMzh4Zk5mcEJESUE2R0RPVHdn?oc=5
