collected_date,keyword_group,period,ratio
2026-05-02,운동·헬스,2026-04-18,14.48781
2026-05-02,운동·헬스,2026-04-19,15.61678
2026-05-02,운동·헬스,2026-04-20,12.52583
2026-05-02,운동·헬스,2026-04-21,11.55737
2026-05-02,운동·헬스,2026-04-22,12.39047
2026-05-02,운동·헬스,2026-04-23,11.3585
2026-05-02,운동·헬스,2026-04-24,12.10615
2026-05-02,운동·헬스,2026-04-25,15.23775
2026-05-02,운동·헬스,2026-04-26,14.85007
2026-05-02,운동·헬스,2026-04-27,12.14298
2026-05-02,운동·헬스,2026-04-28,12.40995
2026-05-02,운동·헬스,2026-04-29,13.19571
2026-05-02,운동·헬스,2026-04-30,13.68789
2026-05-02,운동·헬스,2026-05-01,17.29894
2026-05-02,영양·건강기능식품,2026-04-03,41.47642
2026-05-02,영양·건강기능식품,2026-04-04,44.55247
2026-05-02,영양·건강기능식품,2026-04-05,45.11749
2026-05-02,영양·건강기능식품,2026-04-06,41.54336
2026-05-02,영양·건강기능식품,2026-04-07,42.42704
2026-05-02,영양·건강기능식품,2026-04-08,43.19629
2026-05-02,영양·건강기능식품,2026-04-09,42.54107
2026-05-02,영양·건강기능식품,2026-04-10,43.5542
2026-05-02,영양·건강기능식품,2026-04-11,44.06253
2026-05-02,영양·건강기능식품,2026-04-12,46.39703
2026-05-02,영양·건강기능식품,2026-04-13,40.67731
2026-05-02,영양·건강기능식품,2026-04-14,42.41625
2026-05-02,영양·건강기능식품,2026-04-15,42.08389
2026-05-02,영양·건강기능식품,2026-04-16,42.59143
2026-05-02,영양·건강기능식품,2026-04-17,42.67887
2026-05-02,영양·건강기능식품,2026-04-18,44.54577
2026-05-02,영양·건강기능식품,2026-04-19,45.3645
2026-05-02,영양·건강기능식품,2026-04-20,40.47647
2026-05-02,영양·건강기능식품,2026-04-21,43.46899
2026-05-02,영양·건강기능식품,2026-04-22,42.76812
2026-05-02,영양·건강기능식품,2026-04-23,42.29106
2026-05-02,영양·건강기능식품,2026-04-24,42.43731
2026-05-02,영양·건강기능식품,2026-04-25,42.22803
2026-05-02,영양·건강기능식품,2026-04-26,45.45455
2026-05-02,영양·건강기능식품,2026-04-27,41.4346
2026-05-02,영양·건강기능식품,2026-04-28,42.84909
2026-05-02,영양·건강기능식품,2026-04-29,41.13877
2026-05-02,영양·건강기능식품,2026-04-30,41.70032
2026-05-02,영양·건강기능식품,2026-05-01,43.91681
2026-05-02,정신건강,2026-04-03,12.07108
2026-05-02,정신건강,2026-04-04,12.63828
2026-05-02,정신건강,2026-04-05,11.90876
2026-05-02,정신건강,2026-04-06,10.49193
2026-05-02,정신건강,2026-04-07,10.34145
2026-05-02,정신건강,2026-04-08,10.81097
2026-05-02,정신건강,2026-04-09,11.26502
2026-05-02,정신건강,2026-04-10,11.85865
2026-05-02,정신건강,2026-04-11,12.27834
2026-05-02,정신건강,2026-04-12,11.76994
2026-05-02,정신건강,2026-04-13,10.32745
2026-05-02,정신건강,2026-04-14,10.57825
2026-05-02,정신건강,2026-04-15,10.35883
2026-05-02,정신건강,2026-04-16,9.87181
2026-05-02,정신건강,2026-04-17,11.28129
2026-05-02,정신건강,2026-04-18,11.95671
2026-05-02,정신건강,2026-04-19,11.39142
2026-05-02,정신건강,2026-04-20,10.2411
2026-05-02,정신건강,2026-04-21,9.99348
2026-05-02,정신건강,2026-04-22,10.58867
2026-05-02,정신건강,2026-04-23,10.40981
2026-05-02,정신건강,2026-04-24,11.33855
2026-05-02,정신건강,2026-04-25,12.17579
2026-05-02,정신건강,2026-04-26,11.14548
2026-05-02,정신건강,2026-04-27,10.52788
2026-05-02,정신건강,2026-04-28,10.89394
2026-05-02,정신건강,2026-04-29,10.7738
2026-05-02,정신건강,2026-04-30,11.35869
2026-05-02,정신건강,2026-05-01,10.8096
