collected_date,keyword_group,period,ratio
2026-07-28,건강검진,2026-06-29,27.29052
2026-07-28,건강검진,2026-06-30,26.48186
2026-07-28,건강검진,2026-07-01,25.1396
2026-07-28,건강검진,2026-07-02,25.18651
2026-07-28,건강검진,2026-07-03,26.1644
2026-07-28,건강검진,2026-07-04,18.196
2026-07-28,건강검진,2026-07-05,16.12768
2026-07-28,건강검진,2026-07-06,26.5512
2026-07-28,건강검진,2026-07-07,25.73942
2026-07-28,건강검진,2026-07-08,26.04737
2026-07-28,건강검진,2026-07-09,25.59905
2026-07-28,건강검진,2026-07-10,24.82368
2026-07-28,건강검진,2026-07-11,18.29375
2026-07-28,건강검진,2026-07-12,16.69289
2026-07-28,건강검진,2026-07-13,26.94485
2026-07-28,건강검진,2026-07-14,25.56795
2026-07-28,건강검진,2026-07-15,26.90766
2026-07-28,건강검진,2026-07-16,25.59975
2026-07-28,건강검진,2026-07-17,17.2177
2026-07-28,건강검진,2026-07-18,17.08831
2026-07-28,건강검진,2026-07-19,17.46887
2026-07-28,건강검진,2026-07-20,30.07131
2026-07-28,건강검진,2026-07-21,28.14503
2026-07-28,건강검진,2026-07-22,26.93385
2026-07-28,건강검진,2026-07-23,27.43685
2026-07-28,건강검진,2026-07-24,27.51595
2026-07-28,건강검진,2026-07-25,20.01906
2026-07-28,건강검진,2026-07-26,19.63953
2026-07-28,건강검진,2026-07-27,30.34759
2026-07-28,다이어트,2026-06-29,10.31192
2026-07-28,다이어트,2026-06-30,9.83648
2026-07-28,다이어트,2026-07-01,9.32741
2026-07-28,다이어트,2026-07-02,9.37958
2026-07-28,다이어트,2026-07-03,9.73247
2026-07-28,다이어트,2026-07-04,10.86438
2026-07-28,다이어트,2026-07-05,11.94117
2026-07-28,다이어트,2026-07-06,10.16712
2026-07-28,다이어트,2026-07-07,10.75982
2026-07-28,다이어트,2026-07-08,10.70646
2026-07-28,다이어트,2026-07-09,10.95013
2026-07-28,다이어트,2026-07-10,10.20693
2026-07-28,다이어트,2026-07-11,12.21538
2026-07-28,다이어트,2026-07-12,12.49781
2026-07-28,다이어트,2026-07-13,10.42555
2026-07-28,다이어트,2026-07-14,10.08872
2026-07-28,다이어트,2026-07-15,10.16246
2026-07-28,다이어트,2026-07-16,10.5259
2026-07-28,다이어트,2026-07-17,11.20377
2026-07-28,다이어트,2026-07-18,11.34204
2026-07-28,다이어트,2026-07-19,13.35335
2026-07-28,다이어트,2026-07-20,10.20629
2026-07-28,다이어트,2026-07-21,10.54417
2026-07-28,다이어트,2026-07-22,11.14297
2026-07-28,다이어트,2026-07-23,11.00357
2026-07-28,다이어트,2026-07-24,11.70139
2026-07-28,다이어트,2026-07-25,12.08195
2026-07-28,다이어트,2026-07-26,12.09269
2026-07-28,다이어트,2026-07-27,10.40234
2026-07-28,운동·헬스,2026-06-29,15.66972
2026-07-28,운동·헬스,2026-06-30,14.35232
2026-07-28,운동·헬스,2026-07-01,14.76523
2026-07-28,운동·헬스,2026-07-02,14.37225
2026-07-28,운동·헬스,2026-07-03,14.53909
2026-07-28,운동·헬스,2026-07-04,17.33346
2026-07-28,운동·헬스,2026-07-05,19.2613
2026-07-28,운동·헬스,2026-07-06,15.79459
2026-07-28,운동·헬스,2026-07-07,14.94773
2026-07-28,운동·헬스,2026-07-08,14.3483
2026-07-28,운동·헬스,2026-07-09,14.29367
2026-07-28,운동·헬스,2026-07-10,14.43075
2026-07-28,운동·헬스,2026-07-11,18.7726
2026-07-28,운동·헬스,2026-07-12,18.78168
2026-07-28,운동·헬스,2026-07-13,14.93544
