date,keyword,rank,title,source,published,url
2026-09-10,건강 검진,1,"건강검진 영상 올렸다가…유명 女아이돌, ‘불법 의료광고’ 진정 접수 왜? - 매일경제",매일경제,"Tue, 08 Sep 2026 00:58:04 GMT",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9fb3c4ZnFYWm5aZ2NKcVpYeENma1o0Y1VQckNXaFgxcHZHWU5XczFDdlBpU2owU1czWnFqS1dxM0VvRWVkQnA1RWdmNzJobldjbUNYVQ?oc=5
2026-09-10,건강 검진,2,"건강검진 결과, 올해 것만 보지 마세요…젊고 건강해도 혈당ㆍ중성지방 변화는 위험 - v.daum.net",v.daum.net,"Wed, 09 Sep 2026 07:02:11 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9Dck1CSmRaRnlVVXZualZib3NzNVcwWGFSZDNKN19oODdFSmY3MGhvSmVaOHMtUFY0djZsUTNaeHZvdDFaMF9jeWpLdUNLMXc?oc=5
2026-09-10,건강 검진,3,"LG CNS, 차움과 ‘AI 건강검진센터’ 구축 - 국민일보",국민일보,"Wed, 09 Sep 2026 15:31:00 GMT",https://news.google.com/rss/articles/CBMilgFBVV95cUxOYXlNZUNsbVBNUDNFNWNWaFQ5VE10dUh0czJ2MFZMd2FxUGI5TUczNDdkXzZNTTk5QjMzRlFHbm5TbzQ0MmVPb3dNdndsUEY5VC10UWNVSDFtSUVkMk50VDZzYTJjYnUtSUdXemNIcDd5dXJ6Mm5LRWVxcmdfdzNubXlRMlFzWUcyaEtRT1NEQ0lXRVc1UUHSAWxBVV95cUxOYUxzN192V1JOWlJTOEtUOE5SWndKMlZZZW55TkZ0c3VWQlcyRXJiUlFpUTBaNi1ZUWdOcUhjOTUxVkJPWFo2S0paN0NMbXpCTG1yU0JBeHNqNG10TnAzMUVHT0RjTFh0b3hXVDg?oc=5
2026-09-10,건강 검진,4,"웍스메이트, '가다' 앱에 건강검진서 관리 기능 추가 - 머니투데이 - 머니투데이",머니투데이,"Wed, 09 Sep 2026 07:39:27 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE5lVkJvb0F0QzZtcWNzWmJ3M1NjcVpSRzFPM0ZHclRtN0piZGNldV8tdkN2Y2RzM2R1MnktTWFRY3pFTzBKUjJwcVp4QzlkMkx1dUU5Y2hIdU9UTFdZczR4NXF4cjBlTFByMlFVatIBckFVX3lxTFA1YUYzdVdtc2tmZlJjbUNodjhHaVZ2V19Mb05ZUlA0aTlQUFJCeG56MEVReGUyOUNQNVNwanRqbEdyZGdhVVJaRFpZc3o1NEtSQV9UY2h4U2lXTXlsaHlROTdKekRQRklLc0ZTZzRXQXlFZw?oc=5
2026-09-10,건강 검진,5,’거짓으로 건강검진 공가 냈다가’…구청 공무원 6명 검찰행 - 연합뉴스TV,연합뉴스TV,"Tue, 08 Sep 2026 08:55:00 GMT",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9ZR2c1NUlaNzBaTFVtV1dwa05LcUlBalFlOUotYmtZLW82OEdmT0VRTF9NZFJoRmQzTnU1QmxRblVCblV2Wk44ZEQ5OG0xTHhRTWdpYlprYVY2NWNfYWdXSzY4bTZoTTg?oc=5
2026-09-10,건강 검진,6,"“병원 협찬 아니다”…아이들 미연 건강검진 예능, 뒷광고 논란 전면 부인 - sportsseoul.com",sportsseoul.com,"Tue, 08 Sep 2026 23:24:10 GMT",https://news.google.com/rss/articles/CBMiWEFVX3lxTE91emlSY1ctanBXaUJJNHgyLWlZX0hOakhpY1Jqd3J4SmFadzZLRUJVWE83VEF5TFhYLXRvMk84RTRFdnE2OEVpTWJpSU1lWmVwaHpDSFdFTmg?oc=5
2026-09-10,건강 검진,7,"건강검진서 발견된 췌장 물혹, 암 될까? - 헬스조선",헬스조선,"Mon, 07 Sep 2026 23:00:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE01eHJLU1Rrb0JEZEoyQ2NZdC1XTlBESGRycHFLYm9SRE5vRGROVEdXc1dyd3l5aHV3VU5nYnl0ZnlKcjlqVnNHWm9sRGRSTzcycXhoOE4yMjM2ZHA3d0QtQk80UGJIOTU2TEJOdjdVdlF3em9ROXhyZkd2RW9adGM?oc=5
2026-09-10,건강 검진,8,"쿠팡, 의료취약지역 1700명 건강검진 지원…사회공헌 공로대상 수상 - 이투데이",이투데이,"Thu, 10 Sep 2026 01:52:00 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTE9DVkZfTkZQcHNWV2Q5M1RfR05rRFQ4Y2Y1Z2pwc0dXam1kNHJxLWtKVDN5NDRVVEY0MTRYYVJ6Tmp6aGozNklpZThVVlZ2QkVwRmlCMVMyYmNvUFBYNHR1OWVRRHY0b1hieDJPaFVLYVJHcWdk?oc=5
2026-09-10,건강 검진,9,"LG CNS, 차움 건강검진센터에 AI 에이전트 도입 - 문화일보",문화일보,"Wed, 09 Sep 2026 06:49:35 GMT",https://news.google.com/rss/articles/CBMiUEFVX3lxTFA0YVh1OVlHYjhXNkVaMWpyZ2pEb0lFMkVrMlJyVjNpOGo4VlBhTGxwOWhodzVUdEJzNkVKMlNBQ1FtcGVFOVJxdTBMQ0FlRXhJ?oc=5
2026-09-10,건강 검진,10,건강검진 휴가 내놓고 검진 안받아…공무원 6명 檢송치 - 동아일보,동아일보,"Tue, 08 Sep 2026 07:22:00 GMT",https://news.google.com/rss/articles/CBMidkFVX3lxTE5Pb2tmZjFiN3IzWHFQWXpnaWtxSUVLUnc5YXdZWVJoWlkzdzE1SXhvZ0k3OTc2X0ZGNXJUM0M1R2IzdE56RV9YbzRXNEJhU2pMU1ZEbVB0a3Q0c3k1QWVFX0gyRl9OTTlCMmJyU1RKeERKQkQ0WGfSAWZBVV95cUxPWkp5UE9ZRXZ3d0xMUDh6dFFjcUNMZThfeHEzT0hYdk4tRFZBaF9IMWVMMWhGOVVMSkhjVjNpenl3QlByUjlnU0FNOVAyVTZSS1FRdW90MXhKMVdGTEVtZHE0d1dmeUE?oc=5
