date,keyword,rank,title,source,published,url
2026-05-13,건강 검진,1,"배성재, 건강검진 결과에 충격…""뱃속에 내장지방 1ℓ"""" - newsis.com",newsis.com,"Wed, 13 May 2026 03:25:00 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5fSFVfSS1SUVRNLTY5ZTZQd1RvSXoxcXJEc3lWRm5WZDJuU2EzY1psNk9nMHpGaVh2VzlMYVhsU1ZrQUZ2VkdOSlNsR29DSTVhR1R0MnBxOTJSOGhDc3NBOdIBeEFVX3lxTE5IQ3BvOUY4cE9fWjlMc3hpNzU3ZVl5ODhIOHF2VTRsLXo0bllzMnYtRWNFcTVaV1hXT0RBVURMeXJPbFdueHR1NGh0WDhZeHlmTFA5YzFLeEgyRVBOampQNXRFUUlVSUVSdnRISWpla0UwQlBDNllnUg?oc=5
2026-05-13,건강 검진,2,국가검진 항목으로는 부족? “가족력 확인이 목적” - 헬스조선,헬스조선,"Wed, 13 May 2026 01:00:00 GMT",https://news.google.com/rss/articles/CBMidkFVX3lxTE5hZldsbFZZNDJQcUZSUXgzZjE3bEVlcWxiN1hzVGNfTXc4N0xITkFNdmxFQTB2NkJHTGZXdjAzUkhOeU9YOVZTVDZaTlhqS3cxYXZaempUNzZtaW5yX0d0cE84LTdvaXBDbFpEdmhXU0pMaVpTM1E?oc=5
2026-05-13,건강 검진,3,"경기도, 청년 건강검진·예방접종비 지원…""최대 20만원"" - newsis.com",newsis.com,"Wed, 13 May 2026 02:05:33 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE4xVXBPb0RqdGtaM21RTGZRa0tnWFM1bEpvSWxjclIxNlhabHlOdDQ5N3lLT0RjenlLbURZYm45WG5FZzVuTEx1eWItN2pQZ0FwbnNELWIxVG9EcGJDZ3BNedIBeEFVX3lxTE4zM243X3diVkpUR3FtRld5MnlXdWgyLUZYU3dsa1lXYXVTT0VDdV9PZk1KRUV2R0E2TDhuREpsaUFoVWhhak9nLWFoN3B2X2pLRm5iak81WnJJb1d1YTJqWklpakZReHY3azRkZEc2WjcxY0thQnR4Nw?oc=5
2026-05-13,건강 검진,4,건강검진 뒤 더 불안해졌다면…'가짜 환자'가 묻는 것 - v.daum.net,v.daum.net,"Tue, 12 May 2026 06:12:02 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1HdUxJMVQtMkZIckRsLWhSeF9TeUE2LW9VZlBpRDNtXzBsU2oyd2hYMFZiWUFIS19BVVdzTGZ6azNfaDdKTXhPakVsdmI0c1k?oc=5
2026-05-13,건강 검진,5,"팔순 앞둔 트럼프, 26일 연례 건강검진 예정 - 연합뉴스",연합뉴스,"Tue, 12 May 2026 06:26:51 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8yaGNNNUhRUW5nMUFqUFcxNVF1ZlhBSTEzR2NVYkpleXNrOTI2T3FuOU8tRnFseWJsWW8xTVplcy1fTG53Tmk2VVlPRW4yQ3RWVTNrOTNnN2VpajTSAWBBVV95cUxNeEtvWWR2ZHBwZjRUOEl2bGhhSnVzNHFPc096Wkt1NmlpRWxVU1YyZkFqNkIzRVRVNmlCb2RNTVRNYkZ5Y2lTcTUtd1JQTjRSWGRmd3RJZF9sYjN2S3VlaXk?oc=5
2026-05-13,건강 검진,6,"올해 만 80세 트럼프, 6개월 만에 건강검진 - v.daum.net",v.daum.net,"Tue, 12 May 2026 06:51:15 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE1wdzRhWm1oeHowYkI5TGNiOUp2UTlHNUtqdS1WVGFWVHpPb00wUElHLUdfR1pZUlpsVzYzX0xtUk00cTR4My1ZX09ZY0x4Z0E?oc=5
2026-05-13,건강 검진,7,"'역대 최고령 美대통령' 트럼프, 26일 연례 건강검진 예정 - 파이낸셜뉴스",파이낸셜뉴스,"Tue, 12 May 2026 02:24:29 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5NQzY0TS1pWDFPcHphUmlYVE1kckVYb29LNnBudUVDYjI2djFsMmJFNHFDeGpEbHBwbmF5WWo1bWprNW1CeG1sdV9vVnNLOU03QlVyM0V5OUhIUdIBXkFVX3lxTE82eWlrSUJPV0FhLVZQZ2Fza3dGcFk5UEx3NlVWNmNpUDBNbjZMVFVNSmRoenJDeFZuRU5NQkliTzZRNkhmXzJoN0w1a0hkVnZKQUFQWDh2ZUMwWGJ5Qnc?oc=5
2026-05-13,건강 검진,8,"軍, 25년 이상 근속 간부에 종합건강검진 지원 - 문화일보",문화일보,"Tue, 12 May 2026 22:19:13 GMT",https://news.google.com/rss/articles/CBMiUEFVX3lxTE1yejduZTVFX0JKbG9Db2xzWFE0SHhRSlJGdU1FVGJyc1dlRnRzQm1OOWRFMmVsRlRpOWp3WV9YNEpZUUJGYXM4SjZEc3BTRnRj?oc=5
2026-05-13,건강 검진,9,"거창군, 여성농업인 대상 특수건강검진 실시 - gukjenews.com",gukjenews.com,"Tue, 12 May 2026 02:04:33 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE91aVhWOExzT0NGRzBGZmlNel9MUGc4YnFoUldBZ3QzR3Jodl9KMnBUQ2hIRGYzMHczRDJXeG9oczhBX1lsbkJSZmZDMVk5VW1teVVqUGZlRGhPNUN4MW9zdmxwSC1KUWRhZVdwbmpB?oc=5
2026-05-13,건강 검진,10,"국방부, '장기근속 간부 건강검진 지원' 대한의료법인연합회와 MOU - 뉴스1",뉴스1,"Tue, 12 May 2026 06:30:00 GMT",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBZME1qT0sxaGhMTWFjTEtwZ3BodENuTzhobURQaGNybi1UTWhkMllGUmlWdEF5NFNBbEhPN0l1ZnlhdHMyMldNRXdhRGZqQzZpaFdnaGJLUmkyaXlncEZJaHpVUXpWcVk?oc=5
