collected_date,keyword_group,period,ratio
2026-06-21,운동·헬스,2026-06-03,18.59643
2026-06-21,운동·헬스,2026-06-04,13.50843
2026-06-21,운동·헬스,2026-06-05,13.87859
2026-06-21,운동·헬스,2026-06-06,19.85103
2026-06-21,운동·헬스,2026-06-07,18.11233
2026-06-21,운동·헬스,2026-06-08,14.56989
2026-06-21,운동·헬스,2026-06-09,14.1757
2026-06-21,운동·헬스,2026-06-10,14.89848
2026-06-21,운동·헬스,2026-06-11,13.81643
2026-06-21,운동·헬스,2026-06-12,13.78354
2026-06-21,운동·헬스,2026-06-13,16.66027
2026-06-21,운동·헬스,2026-06-14,17.48282
2026-06-21,운동·헬스,2026-06-15,14.06307
2026-06-21,운동·헬스,2026-06-16,13.08771
2026-06-21,운동·헬스,2026-06-17,13.40247
2026-06-21,운동·헬스,2026-06-18,13.94663
2026-06-21,운동·헬스,2026-06-19,13.68659
2026-06-21,운동·헬스,2026-06-20,17.72117
2026-06-21,영양·건강기능식품,2026-05-23,42.37289
2026-06-21,영양·건강기능식품,2026-05-24,41.72096
2026-06-21,영양·건강기능식품,2026-05-25,37.89593
2026-06-21,영양·건강기능식품,2026-05-26,36.88616
2026-06-21,영양·건강기능식품,2026-05-27,38.89241
2026-06-21,영양·건강기능식품,2026-05-28,38.19281
2026-06-21,영양·건강기능식품,2026-05-29,37.66371
2026-06-21,영양·건강기능식품,2026-05-30,38.99489
2026-06-21,영양·건강기능식품,2026-05-31,42.5582
2026-06-21,영양·건강기능식품,2026-06-01,38.25863
2026-06-21,영양·건강기능식품,2026-06-02,39.53109
2026-06-21,영양·건강기능식품,2026-06-03,40.23898
2026-06-21,영양·건강기능식품,2026-06-04,38.52585
2026-06-21,영양·건강기능식품,2026-06-05,38.22985
2026-06-21,영양·건강기능식품,2026-06-06,39.97129
2026-06-21,영양·건강기능식품,2026-06-07,42.15481
2026-06-21,영양·건강기능식품,2026-06-08,37.4519
2026-06-21,영양·건강기능식품,2026-06-09,37.75875
2026-06-21,영양·건강기능식품,2026-06-10,37.74112
2026-06-21,영양·건강기능식품,2026-06-11,39.11403
2026-06-21,영양·건강기능식품,2026-06-12,40.03898
2026-06-21,영양·건강기능식품,2026-06-13,41.19962
2026-06-21,영양·건강기능식품,2026-06-14,42.23368
2026-06-21,영양·건강기능식품,2026-06-15,38.54663
2026-06-21,영양·건강기능식품,2026-06-16,40.4133
2026-06-21,영양·건강기능식품,2026-06-17,40.65741
2026-06-21,영양·건강기능식품,2026-06-18,39.69267
2026-06-21,영양·건강기능식품,2026-06-19,39.46287
2026-06-21,영양·건강기능식품,2026-06-20,40.43487
2026-06-21,정신건강,2026-05-23,12.07508
2026-06-21,정신건강,2026-05-24,11.61886
2026-06-21,정신건강,2026-05-25,10.4374
2026-06-21,정신건강,2026-05-26,9.80392
2026-06-21,정신건강,2026-05-27,10.13924
2026-06-21,정신건강,2026-05-28,10.29896
2026-06-21,정신건강,2026-05-29,10.46966
2026-06-21,정신건강,2026-05-30,10.87521
2026-06-21,정신건강,2026-05-31,10.83284
2026-06-21,정신건강,2026-06-01,9.16805
2026-06-21,정신건강,2026-06-02,9.69094
2026-06-21,정신건강,2026-06-03,11.06529
2026-06-21,정신건강,2026-06-04,10.42218
2026-06-21,정신건강,2026-06-05,10.48038
2026-06-21,정신건강,2026-06-06,10.14089
2026-06-21,정신건강,2026-06-07,10.56485
2026-06-21,정신건강,2026-06-08,9.75667
2026-06-21,정신건강,2026-06-09,9.7893
2026-06-21,정신건강,2026-06-10,10.1967
2026-06-21,정신건강,2026-06-11,10.39485
2026-06-21,정신건강,2026-06-12,11.06281
2026-06-21,정신건강,2026-06-13,11.39155
2026-06-21,정신건강,2026-06-14,11.09966
2026-06-21,정신건강,2026-06-15,9.74209
2026-06-21,정신건강,2026-06-16,9.83316
2026-06-21,정신건강,2026-06-17,9.835
2026-06-21,정신건강,2026-06-18,10.11868
2026-06-21,정신건강,2026-06-19,11.13799
2026-06-21,정신건강,2026-06-20,12.20604
