date,keyword,rank,title,source,published,url
2026-07-07,건강 검진,1,"“여학생 건강검진, 속옷 꼭 벗어야 하나”…발칵 뒤집힌 이 나라 - v.daum.net",v.daum.net,"Mon, 06 Jul 2026 15:07:04 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBqOTc4T2puRlY1TGVuWkN3Mmg3TzBpY2d3aEtTdEhqbVJ3ZzdPMW9XUzBYUnBLUlNVRGJWM3F1VUFWeTQ5SDVHVXBHZUJKMHM?oc=5
2026-07-07,건강 검진,2,"""더 정확하게""…국가건강검진에 AI 역할 커진다 - 뉴시스",뉴시스,"Tue, 07 Jul 2026 00:49:06 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9jeXVzY0hFbzBGWVVDeEo5S0FVUmQ1MmEwcVE3Y0tHck43ZWxCYW9DSGV5Z0F5ejV5M01PdjlpT0o0LTRFUk93d2RWUi0wVENYYjEzOVM3M3ZUaElEVkFpWdIBeEFVX3lxTE91a1pPdkhHMmhwc3c1TjcwN3VwRVVrLUNiUVRNM193WVlhVFpoeHM5UHpZeDVYNUtvVTlEVjdVVDVBbGY1TUNERUVfb1Z0ajI0d2VYS1dIVUhvSzczU1NqbE1IYlRxbkUzSm5MbjFjQmlvbWdKUDBMRw?oc=5
2026-07-07,건강 검진,3,"""건강검진, 일터서 받으세요""… 서울시, 영세 제조업 특수건강진단 시행 - 이투데이",이투데이,"Mon, 06 Jul 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5uSU1YV19rQUxJdTMwTHVxdW5UMmkteldoSGNqMHNCNS1FazJqT0dHaFg4UnRXTThFMnBTUGZ6cE5NLUhIRUVYbHpHWWFSQk1VT0w5UQ?oc=5
2026-07-07,건강 검진,4,"고령군, 지체장애인 정신건강검진 실시 - 내외뉴스통신",내외뉴스통신,"Mon, 06 Jul 2026 03:59:00 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE1QdkdfaFFxU2pzYnRucW1EXzhRMEQwQ1pqSjdveGpYc3Y3bk5fZEZDeFhhTVJKZ0pkREhwMGRpYmRudkVQQ2puMUduX0pNcXZiTHhpbjMxaWkxUm9zMFpYaVNBOGdvS0FOMjZiYnZB0gFwQVVfeXFMUGNPREhvc0g3MnN3em1Va0Zva0dyVlI4RVJrTFRUckFmTG0zTDZycno2ek5ST3lieFl2OXNBeXlJaVJJcW8zdmZzRDNZVGVlSDAwS2d3Zmh3ZWoyQVNyY2JjSlZqVWFZNlFkcnNxcEpiNw?oc=5
2026-07-07,건강 검진,5,건강검진 전 과정 AI 도입 추진… 의료계 “책임 소재부터 정리해야” - IT조선,IT조선,"Mon, 06 Jul 2026 05:31:42 GMT",https://news.google.com/rss/articles/CBMicEFVX3lxTFBjRk1NRjZMZkYydGZPRGl4eENTc1RlRnhmdkxUejBXYWk5VFJEU2RGMFE4YnhwVEl0NUlTMUFNRkE5NUNoTnA1TVhQNFlIRWk0OGJEMUJVWHFIVTNRb2hPS254MUd6ZVRySWdnVDJtRUXSAXRBVV95cUxQTnRCbGN3cW1pNllFc09uVXAwN2VZZzB5MGFBYzluaXRiNEZHT0JaUTJ5Z0tXTTI3aVpOd1ZXNnpuRWJKVXBRYXZqN2NNYXRwMW4xOXBHMDFqUUYwVFhDRmhoYllOc0lKTEwydGJiTThIV2NZWA?oc=5
2026-07-07,건강 검진,6,"“건강검진 받으세요”…서울시, 도시제조업 종사자 무료 검진 - 아시아투데이",아시아투데이,"Tue, 07 Jul 2026 02:17:37 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE1xdmRoZE9KLVRlUTdWN1d6ZENlckpSM2VtdW0yUHVnRHlHa091UGhHenFXeWJtSTdaTkNrNm1mb1Z0V1pCSTV3NW9id3VoYXNVQWRYUW96NjVjTFM1dlpidmozVkxXWnVjWmxRZ05R?oc=5
2026-07-07,건강 검진,7,"서울시, 영세 도시제조업 종사자 무료 건강검진 제공 - 뉴시스",뉴시스,"Mon, 06 Jul 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5vMV9feGRObGthLWRYQTZlemt1X01oVVEzV2xRdmNxSVBXVnBBd2tXS19WTnFxZHdvd2cxZ2lmVjZ0WDQtek5TYzN3RDh0dTY0RFk3NGM4YnFoSlZmWTZyRdIBeEFVX3lxTE1uby0yVnlzN2NZelF3OFJ4VFJoTHhkNVo2YUhWclJiRzQyUmFWczRmQTJabjFzSTN5SGFObzVGbU5WUElXdWR2MjRPTzdUQlNuOGEydGtrWEJaSkxGdHRhQzNRM0hZS1h2OTNQMTluUFRDVnREY3NGQw?oc=5
2026-07-07,건강 검진,8,"""학교에서 왜 속옷을 벗어야 하죠?""…'여학생 건강검진' 논란에 일본 발칵 - 아시아경제",아시아경제,"Tue, 07 Jul 2026 02:18:42 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5HUlU3QmM0VTV4M1cxdjlpTXVPWnJINzZQOWlERGRsYXYxc3VlUmJPcnR5Rm5wLThuYWxWRnRCeTBHNjV2QzVsTHFQQWkzbThwRUVLd01LcnR3cEN0UEc5WQ?oc=5
2026-07-07,건강 검진,9,"서울시, 도시제조업 종사자 대상 '찾아가는 특수건강진단' - 연합뉴스",연합뉴스,"Mon, 06 Jul 2026 21:00:07 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBXbktqZlpLdTdfbzhMZ0JVeVZ5anlXclhsdURaRmVTa2J1SnB0Y3IzWjVtN19SVW9yRmYtYmhhYkQ2bW04UXpVT2N2SllMc1FkdGJJRlFQel9Fbzh0MUs1TtIBYEFVX3lxTFBXbktqZlpLdTdfbzhMZ0JVeVZ5anlXclhsdURaRmVTa2J1SnB0Y3IzWjVtN19SVW9yRmYtYmhhYkQ2bW04UXpVT2N2SllMc1FkdGJJRlFQel9Fbzh0MUs1Tg?oc=5
2026-07-07,건강 검진,10,"""브래지어까지 벗어야""…일본 '여학생 건강검진' 논란 - 머니투데이 - 머니투데이",머니투데이,"Tue, 07 Jul 2026 02:20:18 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE5tQUcyYlJmNGRrTU9HYnFFZlhFNm5CMmtuTElYNHQ2TFRLQUEtSUlOQUVDZzVJRmU2QnlyUXdQcDJsV3ZzX3hBTWduMmgyVEVoS2E2LW9xZzZBSGEyZUlLamJCX3h0ZGJMUWRiNDJ30gFuQVVfeXFMTm1BRzJiUmY0ZGtNT0dicUVmWEU2bkIya25MSVg0dDZMVEtBQS1JSU5BRUNnNUlGZTZCeXJRd1BwMmxXdnNfeEFNZ24yaDJURWhLYTYtb3FnNkFIYTJlSUtqYkJfeHRkYkxRZGI0Mnc?oc=5
