collected_date,keyword_group,period,ratio
2026-06-06,정신건강,2026-05-25,10.4374
2026-06-06,정신건강,2026-05-26,9.80392
2026-06-06,정신건강,2026-05-27,10.13924
2026-06-06,정신건강,2026-05-28,10.29896
2026-06-06,정신건강,2026-05-29,10.46966
2026-06-06,정신건강,2026-05-30,10.87521
2026-06-06,정신건강,2026-05-31,10.83284
2026-06-06,정신건강,2026-06-01,9.16805
2026-06-06,정신건강,2026-06-02,9.69094
2026-06-06,정신건강,2026-06-03,11.06529
2026-06-06,정신건강,2026-06-04,10.42218
2026-06-06,정신건강,2026-06-05,10.48038
