date,keyword,rank,title,source,published,url
2026-09-05,질병 관리청,1,"보도자료 - 인플루엔자 증가세 주의당부 어린이, 학생 등 단체생활 개인위생수칙 준수 강조(9.4.금) - 질병관리청",질병관리청,"Fri, 04 Sep 2026 01:50:13 GMT",https://news.google.com/rss/articles/CBMic0FVX3lxTE82QXR1QnU1RlhldmN5ZmJfQ0ZYc212c0lCeWp2WU9iSUQyaDlwelRkY3pMbkNOSzFVcTRnV0k2OEtKck1FZzlhelJIeVpkeDVnbHNDWTlKYkNVbzZiODRzbjdzZmJJUkRBVXpCcXZDWTNMUkU?oc=5
2026-09-05,질병 관리청,2,인플루엔자 무료접종 14세까지 확대…9월 21일부터 순차 시행 - 대한민국 정책브리핑,대한민국 정책브리핑,"Fri, 04 Sep 2026 12:30:13 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE43S1VBX1pUV0pTa1N4a2xsNE1ONUZZLXNLc3BBa3NhYUh3ZVluTkZVU0ktanRSdzhxeUwzRlhXYjY5QVlqV0FpcVcycEk4M0FEOERjLVZhaXU2VHBlekhFRU9aQnRpOXVKbVd3Mg?oc=5
2026-09-05,질병 관리청,3,공지사항 - 2026년 감염병 위기 사회대응 포럼 개최 안내 - 질병관리청,질병관리청,"Wed, 02 Sep 2026 00:32:57 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE4zclo2bTFRV21hRHliRjBZZVF2ZUR3VjFQcUVYNVBJTVNwWFFqRG1ndWlITkJnbVlNRExCTXFTWGlUajFhUjVkbzBXUU9BMURXMzdpMmVURk92eXJrSUhfZENBNE81QUs1RDl6ZXBEWmEyZkdQVHJiYw?oc=5
2026-09-05,질병 관리청,4,"""당뇨 있으면 저농도 미세먼지도 치명적"" - 메디칼트리뷴",메디칼트리뷴,"Fri, 04 Sep 2026 09:56:37 GMT",https://news.google.com/rss/articles/CBMidkFVX3lxTE1iQzhCQk8xaUZYdXdwVEV0ZTZuN3FzdmlzRTVRUFR1alFxd2EtWHhPUkNjWUJjNU44SWVQeU9mM0t0MTB6MUl2RUNwQ1owb3g4R015WUxodU5Wb1ljNzNhaTM4VEhpVG9WQl9DWjd2TnRxTE9RWFE?oc=5
2026-09-05,질병 관리청,5,"[의학바이오게시판] 질병청, 2027년도 예산안 1조4347억 편성 外 - dongascience.com",dongascience.com,"Tue, 01 Sep 2026 06:38:00 GMT",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBPMkZvbGJpLXlvSHZvQWkzNlhYX1V5SlZ4dFhaTXRfMWl0UFJHZkE0bS1yTzJkeklOY21CTmtuTlI5OGxHbWJzczUwQXZCdWo1aXB2dQ?oc=5
2026-09-05,질병 관리청,6,"[2027년 예산안] 질병관리청, 국산 mRNA백신 개발에 405억 투입 - 아이뉴스24",아이뉴스24,"Tue, 01 Sep 2026 06:22:49 GMT",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9RV1h3MmNRcWdjY2RzS3NkcmtSek5zRWhoMjFDM3loU0xNMFlGeDFjYTBFWXRqNi0wX2ZWdExsR0lIMEJTOG1wNVdqbw?oc=5
2026-09-05,질병 관리청,7,"질병관리청-주한미군, 군용기 검역 협력 강화를 위한 양해각서 체결(8.13.목) - 서울Pn",서울Pn,"Fri, 04 Sep 2026 07:59:36 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE5xLU9rY2FwTXFXZDA0cnY1QlhsYmc2aF9NMnZudVNKQU9kUXpKeGY2YW51SzQ0SEViNnh6TVcwTjc4M0VNckNxdmlMa3NCNDctMWI3T1NsdUVXRExiUFBld2dLSWlBMFpKaUFxc0ZDcWJfemlGbF9JVw?oc=5
2026-09-05,질병 관리청,8,"질병관리청, 법무부 교정본부-지자체와 감염병 대응 현장연계 훈련 실시 - 아시아통신",아시아통신,"Thu, 03 Sep 2026 03:10:25 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTFA0cjZyUzJJSWlzaGd4T3NTRE1tdnhja01vSlA0S21UQkMtb3RWa0JnN3Y2YVQtbm54NW9UVWtyR2dzdnRBX1IxTmdtTTY1eUUybDNJc0U4dUhxTFk?oc=5
2026-09-05,질병 관리청,9,"질병청 “복지부의 비만 2차 종합대책 검토, 적극 협조” - 의학신문",의학신문,"Thu, 03 Sep 2026 08:15:03 GMT",https://news.google.com/rss/articles/CBMiakFVX3lxTFAxWVN5WkF1LTl6VXRUa21SMDAxQmJyajFEMFdiSE13YkZWcmV6MUhBUEFmS3NkZTRJd1ZkSU1SR1kwel9vOGhOazB0VkpBWjZTcldDVHVTejJCYWtUNnJVVnlXV3hkSEtGb3c?oc=5
2026-09-05,질병 관리청,10,"질병관리청, 당뇨 있으면 초미세먼지에 따른 뇌혈관 손상 더 뚜렷 - 내외뉴스통신",내외뉴스통신,"Fri, 04 Sep 2026 12:18:55 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE9Pc3FpYjgyMHhaZ1ZBZHViaUM5aWNGWExtclg5c24zSjllOXhoRFBCMVNPeW9CMHZmUVBmQlM5NU9BV2dyUElNeFRtZk1wWmJ5NlFsT3kzWWZYZXkwNjNGY1RkMUhSbGEyTlFyS9IBcEFVX3lxTE40bUNEZkNISGpWSF9GM21BNUd5Y0gyNk5Gb1lwWE53Q25zVG84UnhJQkROU1hrUTRBcTlzblZ4U1RmZVBPOXJFTkljSDVNa0ItNXAxVHJ0Y09FdklxQTlVcFl2MU01Ql92M1UwYTA0V1M?oc=5
