date,keyword,source,ratio
2026-07-23,건강 검진,related_top(건강),
2026-07-23,건강 보험,related_top(건강),
2026-07-23,정신 건강,related_top(건강),
2026-07-23,건강 검진 병원,related_top(건강),
2026-07-23,국민 건강,related_top(건강),
2026-07-23,정신 건강 의학과,related_top(건강),
2026-07-23,건강 보험 공단,related_top(건강),
2026-07-23,국민 건강 보험,related_top(건강),
2026-07-23,국민 건강 보험 공단,related_top(건강),
2026-07-23,건강 검진 센터,related_top(건강),
2026-07-23,건강검진,naver,26.93385
2026-07-23,다이어트,naver,11.14297
2026-07-23,운동·헬스,naver,14.69725
2026-07-23,영양·건강기능식품,naver,38.21019
2026-07-23,정신건강,naver,9.01574
