date,keyword,source,ratio
2026-05-27,건강 검진,related_top(건강),
2026-05-27,건강 보험,related_top(건강),
2026-05-27,국민 건강,related_top(건강),
2026-05-27,국민 건강 보험,related_top(건강),
2026-05-27,건강 보험 공단,related_top(건강),
2026-05-27,정신 건강 의학과,related_top(건강),
2026-05-27,국민 건강 보험 공단,related_top(건강),
2026-05-27,국가 건강 검진,related_top(건강),
2026-05-27,건강 검진 예약,related_top(건강),
2026-05-27,건강 검진 비용,related_top(건강),
2026-05-27,건강검진,naver,29.39421
2026-05-27,다이어트,naver,10.78724
2026-05-27,운동·헬스,naver,13.12847
2026-05-27,영양·건강기능식품,naver,36.88616
2026-05-27,정신건강,naver,9.80392
