collected_date,keyword_group,period,ratio
2026-09-05,건강검진,2026-08-07,27.33195
2026-09-05,건강검진,2026-08-08,19.41416
2026-09-05,건강검진,2026-08-09,17.26037
2026-09-05,건강검진,2026-08-10,29.06028
2026-09-05,건강검진,2026-08-11,26.83289
2026-09-05,건강검진,2026-08-12,27.07996
2026-09-05,건강검진,2026-08-13,29.01633
2026-09-05,건강검진,2026-08-14,26.26295
2026-09-05,건강검진,2026-08-15,16.96982
2026-09-05,건강검진,2026-08-16,15.93093
2026-09-05,건강검진,2026-08-17,18.40527
2026-09-05,건강검진,2026-08-18,29.40893
2026-09-05,건강검진,2026-08-19,29.97304
2026-09-05,건강검진,2026-08-20,29.07228
2026-09-05,건강검진,2026-08-21,28.20549
2026-09-05,건강검진,2026-08-22,19.89462
2026-09-05,건강검진,2026-08-23,18.83241
2026-09-05,건강검진,2026-08-24,31.05957
2026-09-05,건강검진,2026-08-25,30.26348
2026-09-05,건강검진,2026-08-26,29.17723
2026-09-05,건강검진,2026-08-27,29.17698
2026-09-05,건강검진,2026-08-28,27.78359
2026-09-05,건강검진,2026-08-29,20.14195
2026-09-05,건강검진,2026-08-30,18.4152
2026-09-05,건강검진,2026-08-31,28.69108
2026-09-05,건강검진,2026-09-01,28.00795
2026-09-05,건강검진,2026-09-02,28.30013
2026-09-05,건강검진,2026-09-03,29.32901
2026-09-05,건강검진,2026-09-04,30.20628
2026-09-05,다이어트,2026-08-07,10.38553
2026-09-05,다이어트,2026-08-08,11.43966
2026-09-05,다이어트,2026-08-09,11.72775
2026-09-05,다이어트,2026-08-10,9.91959
2026-09-05,다이어트,2026-08-11,9.53398
2026-09-05,다이어트,2026-08-12,9.52351
2026-09-05,다이어트,2026-08-13,9.73385
2026-09-05,다이어트,2026-08-14,9.59759
2026-09-05,다이어트,2026-08-15,10.95417
2026-09-05,다이어트,2026-08-16,11.60989
2026-09-05,다이어트,2026-08-17,11.15108
2026-09-05,다이어트,2026-08-18,9.90129
2026-09-05,다이어트,2026-08-19,9.40679
2026-09-05,다이어트,2026-08-20,9.82438
2026-09-05,다이어트,2026-08-21,9.71998
2026-09-05,다이어트,2026-08-22,11.1101
2026-09-05,다이어트,2026-08-23,10.88813
2026-09-05,다이어트,2026-08-24,10.15443
2026-09-05,다이어트,2026-08-25,8.91544
2026-09-05,다이어트,2026-08-26,8.9503
2026-09-05,다이어트,2026-08-27,9.4804
2026-09-05,다이어트,2026-08-28,9.60992
2026-09-05,다이어트,2026-08-29,10.85747
2026-09-05,다이어트,2026-08-30,10.45696
2026-09-05,다이어트,2026-08-31,9.28043
2026-09-05,다이어트,2026-09-01,9.06901
2026-09-05,다이어트,2026-09-02,9.13548
2026-09-05,다이어트,2026-09-03,9.25006
2026-09-05,다이어트,2026-09-04,9.43769
2026-09-05,운동·헬스,2026-08-07,13.79627
2026-09-05,운동·헬스,2026-08-08,16.84532
2026-09-05,운동·헬스,2026-08-09,16.1418
2026-09-05,운동·헬스,2026-08-10,13.27111
2026-09-05,운동·헬스,2026-08-11,12.21727
2026-09-05,운동·헬스,2026-08-12,12.28639
2026-09-05,운동·헬스,2026-08-13,12.24448
2026-09-05,운동·헬스,2026-08-14,13.67697
2026-09-05,운동·헬스,2026-08-15,18.11808
2026-09-05,운동·헬스,2026-08-16,17.18152
2026-09-05,운동·헬스,2026-08-17,17.11631
2026-09-05,운동·헬스,2026-08-18,12.94691
2026-09-05,운동·헬스,2026-08-19,12.26866
2026-09-05,운동·헬스,2026-08-20,11.93688
2026-09-05,운동·헬스,2026-08-21,12.48509
2026-09-05,운동·헬스,2026-08-22,16.86046
2026-09-05,운동·헬스,2026-08-23,17.09097
2026-09-05,운동·헬스,2026-08-24,12.83167
2026-09-05,운동·헬스,2026-08-25,13.40686
2026-09-05,운동·헬스,2026-08-26,12.51268
2026-09-05,운동·헬스,2026-08-27,12.3714
2026-09-05,운동·헬스,2026-08-28,13.11463
2026-09-05,운동·헬스,2026-08-29,16.2958
2026-09-05,운동·헬스,2026-08-30,17.05459
2026-09-05,운동·헬스,2026-08-31,14.26912
2026-09-05,운동·헬스,2026-09-01,13.86246
2026-09-05,운동·헬스,2026-09-02,12.89021
2026-09-05,운동·헬스,2026-09-03,12.63687
2026-09-05,운동·헬스,2026-09-04,12.53885
2026-09-05,영양·건강기능식품,2026-08-07,38.92083
2026-09-05,영양·건강기능식품,2026-08-08,41.9331
2026-09-05,영양·건강기능식품,2026-08-09,45.19016
2026-09-05,영양·건강기능식품,2026-08-10,39.53748
2026-09-05,영양·건강기능식품,2026-08-11,43.24726
2026-09-05,영양·건강기능식품,2026-08-12,42.96495
2026-09-05,영양·건강기능식품,2026-08-13,40.27302
2026-09-05,영양·건강기능식품,2026-08-14,41.22856
2026-09-05,영양·건강기능식품,2026-08-15,44.74139
2026-09-05,영양·건강기능식품,2026-08-16,46.09427
2026-09-05,영양·건강기능식품,2026-08-17,44.64179
2026-09-05,영양·건강기능식품,2026-08-18,39.46672
2026-09-05,영양·건강기능식품,2026-08-19,40.77706
2026-09-05,영양·건강기능식품,2026-08-20,40.86918
2026-09-05,영양·건강기능식품,2026-08-21,40.15721
2026-09-05,영양·건강기능식품,2026-08-22,41.4335
2026-09-05,영양·건강기능식품,2026-08-23,43.12133
2026-09-05,영양·건강기능식품,2026-08-24,37.64236
2026-09-05,영양·건강기능식품,2026-08-25,39.61397
2026-09-05,영양·건강기능식품,2026-08-26,41.04336
2026-09-05,영양·건강기능식품,2026-08-27,40.25915
2026-09-05,영양·건강기능식품,2026-08-28,40.3303
2026-09-05,영양·건강기능식품,2026-08-29,43.38193
2026-09-05,영양·건강기능식품,2026-08-30,44.16396
2026-09-05,영양·건강기능식품,2026-08-31,39.26759
2026-09-05,영양·건강기능식품,2026-09-01,41.12971
2026-09-05,영양·건강기능식품,2026-09-02,41.15931
2026-09-05,영양·건강기능식품,2026-09-03,39.85231
2026-09-05,영양·건강기능식품,2026-09-04,38.6126
2026-09-05,정신건강,2026-08-07,9.56542
2026-09-05,정신건강,2026-08-08,10.36776
2026-09-05,정신건강,2026-08-09,9.67992
2026-09-05,정신건강,2026-08-10,8.21154
2026-09-05,정신건강,2026-08-11,8.16859
