date,keyword,source,ratio
2026-03-01,건강 검진,related_top(건강),
2026-03-01,건강 보험 공단,related_top(건강),
2026-03-01,국민 건강 보험,related_top(건강),
2026-03-01,국민 건강 보험 공단,related_top(건강),
2026-03-01,영유아 건강 검진,related_top(건강),
2026-03-01,건강 검진 비용,related_top(건강),
2026-03-01,건강 in,related_top(건강),
2026-03-01,국가 건강 검진,related_top(건강),
2026-03-01,건강 검진 예약,related_top(건강),
2026-03-01,영유아 건강 검진 결과서,related_top(건강),
2026-03-01,건강검진,naver,18.26631
2026-03-01,다이어트,naver,11.24819
2026-03-01,운동·헬스,naver,16.1833
2026-03-01,영양·건강기능식품,naver,43.19821
2026-03-01,정신건강,naver,11.10399
