date,keyword,source,ratio
2026-07-21,건강 검진,related_top(건강),
2026-07-21,건강 보험,related_top(건강),
2026-07-21,정신 건강,related_top(건강),
2026-07-21,국민 건강,related_top(건강),
2026-07-21,정신 건강 의학과,related_top(건강),
2026-07-21,건강 보험 공단,related_top(건강),
2026-07-21,국민 건강 보험,related_top(건강),
2026-07-21,국민 건강 보험 공단,related_top(건강),
2026-07-21,건강 검진 센터,related_top(건강),
2026-07-21,국가 건강 검진,related_top(건강),
2026-07-21,건강검진,naver,30.07131
2026-07-21,다이어트,naver,10.20629
2026-07-21,운동·헬스,naver,15.01974
2026-07-21,영양·건강기능식품,naver,36.60385
2026-07-21,정신건강,naver,8.09881
