date,keyword,source,ratio
2026-07-07,건강 검진,related_top(건강),
2026-07-07,건강 보험,related_top(건강),
2026-07-07,국민 건강,related_top(건강),
2026-07-07,건강 보험 공단,related_top(건강),
2026-07-07,국민 건강 보험 공단,related_top(건강),
2026-07-07,건강 검진 센터,related_top(건강),
2026-07-07,국가 건강 검진,related_top(건강),
2026-07-07,건강 검진 예약,related_top(건강),
2026-07-07,건강 검진 결과,related_top(건강),
2026-07-07,건강 관리 협회,related_top(건강),
2026-07-07,건강검진,naver,26.5512
2026-07-07,다이어트,naver,10.16712
2026-07-07,운동·헬스,naver,15.79459
2026-07-07,영양·건강기능식품,naver,38.6691
2026-07-07,정신건강,naver,8.81799
