date,keyword,rank,title,source,published,url
2026-09-11,건강 보험,1,1·2세대 실손…종신보험 안 깨고 5세대로 갈아탄다 - v.daum.net,v.daum.net,"Fri, 11 Sep 2026 02:21:00 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTFA2VVRDcHlIR2taaGRfSVR0RnVrQjFyNjhnZlVITzMwamdpMWhqcVE4UnZlWEh0Z3FGUE1kb3NkeWpzdlJmUkRDT2w2RWpXMjg?oc=5
2026-09-11,건강 보험,2,[9.10.행사시작(14시)이후] 질병관리청-국민건강보험공단 오송에 건강보험 빅데이터 분석 거점 문 연다 - 서울Pn,서울Pn,"Thu, 10 Sep 2026 05:08:59 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTE8xNy1yQWJXWXRjdVlPYmI0TU1lUmxTb3hhbHVCOVVLcFlPa1pqUVpmS2duRDNveGVqSjVvYXJxd1N6alBxVWtTSHVISm4yMF9hbDdON25KMU1DMmZUUm8zenZR?oc=5
2026-09-11,건강 보험,3,감염병·만성질환 연구…'건강보험 빅데이터 분석센터' 문 연다 - 뉴시스,뉴시스,"Thu, 10 Sep 2026 05:00:00 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTE01RjhLc2pWeHVpVWhWbGFfRVRvRGs2UjBWQldMZWV3WDNjX2xIcFpfbWk0ZmF0NHdnb3BENXU4M0RQaEoxd1RKaURjRmZQV3JRRmVJNWRueUlqV3U4ZXlHctIBeEFVX3lxTE1wY0h2Mk9KR2h1elA5MDQzaWNLVUo2VlFabUJ2bDJFSFdYR21KY2tONVRISzFzZmdYb1pmX3lzR1NSMTY2NDRHNUJSUUk5TkhLZEVQZ3pkYjQzNWFuTkY5eTBNNG8yRXlBbEZFR0o5c3ZMR0toOTRHUw?oc=5
2026-09-11,건강 보험,4,"건보공단-질병관리청, 빅데이터 분석센터 개소…보건의료 빅데이터 연구지원 확대 - 헤럴드경제",헤럴드경제,"Thu, 10 Sep 2026 07:11:16 GMT",https://news.google.com/rss/articles/CBMiVkFVX3lxTFA2cnFGZWJ1czYydWVpem5LbDlzaFRmcTk1dE1aNndzbmI3VV9MVnh4eGxSZjd2bFhLVE9KQUIzSFNySS1qdkxGOVFIRHQ2WVpXdlVOVzBn?oc=5
2026-09-11,건강 보험,5,"건강보험 보장 속도전, 2단계 혁신방안 '내년 초' 발표 예고 - 의협신문",의협신문,"Wed, 09 Sep 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE9WRy1Fd0R4em1zc2VNTllfOTY2NWM5ZlRmZXUtNVlNZnowMmZTdmdvbFBTWGxMaDZTQzNTdWRRUlAzQlhFVjJISVl5NzVyX3BEZnpLNVVXc2F0WnJYY0ZKSmFJRzJkaXBNZWhsSGxXOEptZw?oc=5
2026-09-11,건강 보험,6,내년 건강보험료 안 오른다…보험료율 7.19%로 동결(종합) - yna.co.kr,yna.co.kr,"Tue, 08 Sep 2026 05:45:52 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBqeVRkaE93T0FmRmlNWThla2RhbjZyREd1VkdvV0hzRFRYZUllUmdWVThHcTNoOW9oV0lNR2RadjBZbjBpUnp4bnNPR0QtdFBKci1NZkVNLXplS3PSAWBBVV95cUxQLUpuWEJVYzZGQUYwWDJRSzA1b095SWY4MnpZcXlwdUs1S0JRdG9LQU4wTTRCMlNjb0NMTktJTTMwNlFWcTNvaEVkR25zeFNBWjdUd0VIWXJxMWZNdDc1bFM?oc=5
2026-09-11,건강 보험,7,"건보료 7.19% 동결에 의협 반발 … ""미래세대 부담 전가, 1%대 인상 필요했다"" - biz.newdaily.co.kr",biz.newdaily.co.kr,"Thu, 10 Sep 2026 06:10:42 GMT",https://news.google.com/rss/articles/CBMie0FVX3lxTE81TEpObENFS2ZvWTdnaDlPYVJPY05SSXA4T2R5VHBjX2hWTU1VMUV1SjAxNzhfNHNhUGVINE5ldjFqRmJtVk1ULTV6TXEwZDBzVm1CcndsaUlvWnZsaWlod2FKTy1WaE9fU1VoQ2piSUo4bGV0dVZnaGRHNNIBgAFBVV95cUxOWmVVWUZtWF96UEFOSGVyVVliRG9BYm51bndpSDdMeDJLRXZxbmhhRGlpTUVoQzJMUVJKWlpxS3U3NmJBbEsxR25XcnU0bXdQWEtFR0ZRa1E2bkZNUHluWHFYZDVlU0l0MlI2ak04X1hPbjRjTlF3c2c1dHBRSS01MQ?oc=5
2026-09-11,건강 보험,8,"삼성생명, 독창적 담보 발굴로 건강보험 시장 경쟁력↑...고객 트렌드 변화 주도 - 녹색경제신문",녹색경제신문,"Fri, 11 Sep 2026 01:20:00 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9WNkxQWVNicEVhMV9iRk9adzdyYldYRXZ4VHZSREI0YWo0dVRZTXRIb3k3X3Nrb0drN3FjYTZfcF9xV3Y4bmhtRUtzVUk0R015cnFzTVZxaDJBaEREaHhnN0p2UzNUQWlt?oc=5
2026-09-11,건강 보험,9,"트럼프, 배당금 공약 이어 ""100만명에 500달러씩 보험료 환급"" - 부산일보",부산일보,"Thu, 10 Sep 2026 22:33:47 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTE0tWVhpSERqeTM1TUFfSjZ4bUl4Zk1aWlJudlozZmdVQ3BOZXlGeV85ckZGOEpSWENtVFFnYXhFdjBDdEN0d2dTZlAteGlfMkJGYW12eHZMN2djcklIcXBpSEx1T2dkVGw1Y3U3QkJDaTQ0YTlK?oc=5
2026-09-11,건강 보험,10,"iM라이프, 치매·간병보험 시장 공략 본격화…CSM 1조원 목표 - 데일리한국",데일리한국,"Thu, 10 Sep 2026 22:00:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE15Ulhkd3U0Wm1IRXltYk1ncWhzYlp6WXlYUXp3RmlNOExkYWU5QWVkSm1ycDZpUnhZNXQwUTdMcnNLSENPNTlsSlZILVo3ZXhXc2hKZl9FTGJwOVJwQzg4elc5eWMxZEFEekpSSFduQdIBc0FVX3lxTE1YcWdUTHR3cmlCTFdqOEI1d3JPU2N1RG5meEZab3NaTTJSQUJqM0h6M19fdlY5UXFiWmdfSkJEQk9EZGJjRkd5bENrUHVDNlVTNjEyeWFLYWpUdXRlZE43R1NvTzJKMzB1MnQyR1JDZ3BzYVE?oc=5
2026-09-11,정신 건강,1,생성 AI 시대 시민의 정신건강과 AI 리터러시 정책 과제 국회 토론회 - 뉴시스,뉴시스,"Thu, 10 Sep 2026 02:14:42 GMT",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBua0t6SnFSLVVBSE1LWmlEVkc3akVJU2wxTVF1TVpaRW9IRVRRQ05EeFpIMHk2dHFWM3A2RWJBSlpCRU1GZ3cyWXZ5VjhoRGY1bVRJVnk0Z2gzdUFDN0dEMQ?oc=5
2026-09-11,정신 건강,2,"인천 부평정신건강복지센터, ‘We로드림 콘서트 심(心)슐랭’ 개최…정신건강의 날 기념 - 녹색경제신문",녹색경제신문,"Fri, 11 Sep 2026 03:38:45 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5nLUszYkRPeWcxWE5lSVRDaGJZQU5XSy02S1VxMWl0YS1MajVuaDg4d0dSS29XdmljLS1XcjAwUUhoUlFjM0I3N1Z6VlVOc09yNWRucnJXejY4YUJCMHJvdGVkUWlieFpH?oc=5
2026-09-11,정신 건강,3,"고려대안암병원, 정신건강 입원학생 위한 ‘다숨교실’ 열어 - 동아일보",동아일보,"Thu, 10 Sep 2026 07:46:00 GMT",https://news.google.com/rss/articles/CBMidkFVX3lxTE4xR1VPOVBmVldrcVI4MGNrTmpLLVdWSUNFc0ZOSVMybWhUeWNoSzhjTlRscTJKM2NuXzRMM1JxZnp6Q2d4Ukl6bkRfbGtRUDYtdktRUmpUemZJeFRWTDd5eEdlOVQ4Mk9DVjdQRzdQTkZ6dlRCbmfSAWZBVV95cUxPaGZtMGRPbTdoSXExNTZmZlNDamZCTjl3YjVlcmtKalk2WEJ0M2xqYjc4TGxCZERWaHJYTm1LQ3d0Z096TFhVQW5xVkpIMW5lTUpWalFlRFpkVk9leTczbC05eV85RGc?oc=5
2026-09-11,정신 건강,4,"김해시, 채무·정신건강 위기 함께 살핀다…생명안전망 강화 - 뉴스타운",뉴스타운,"Thu, 10 Sep 2026 00:28:37 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE9iT0hKZjVVdWltVy1mTWNhS0V5NVFKNW5RQVNhWndodkREUURHRXhsUVgwbElMLWs1SWxzeWtFVDNTakFULVhrQW5iR3VhRk1fVFFHZEtqbV9leTlEb2xrZU1LdnhkUWNtY25USUhR?oc=5
2026-09-11,정신 건강,5,"""정신건강 넘어 빈곤·채무까지""…연간 자살사망자 '1만명 이하' 목표 - v.daum.net",v.daum.net,"Thu, 10 Sep 2026 01:26:00 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE4zSlVxWjZpTHRsMl9Bc0ZkYlVMSHFpYUNXX21MVDlnUDlkWmc3SnNBRGhXdGtmLV9xTGRiemdjRV9VdTFmZVl5TEFmZTJWSkU?oc=5
2026-09-11,정신 건강,6,"경북 안동시, 생명존중 문화 확산 특별 강연 개최 - 브릿지경제",브릿지경제,"Fri, 11 Sep 2026 00:21:00 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9BdFVmWGZ5YkhLRHF4ZjRESmVqbWE5T29aMGY1UHduYm96NGVnM3hHZ2Z0YW5Ua1VEdXFiaHhpVFlwbzhZdWFhWlE5cEUzcWZvWlBGclhTSmFJQQ?oc=5
2026-09-11,정신 건강,7,자살 더 늘어나지 않으려면··· 정신질환 편견 대신 관심이 필요해요 - 경향신문,경향신문,"Thu, 10 Sep 2026 05:50:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPYUJ2T2l5MzdaOG9jQmdBTG9XbUtybEwtbG9yZG1IYk04QVJnZnJHbzlKeTdnMTdlZlp6dkJjeWFXUkR0UDJSUWtManh6RVdjakdGMzItOXBjVkpWVExGbk5XLU9UN1NLSW5HelpEaThDQmw4Zk1Ma0JVOU12UVdLcE9ybXgtTmJpZ01KNXBRTUVDU3djZGpWYVJPaGhpQmhySEtORE1NQU9Qd9IBX0FVX3lxTE53eTJ5QUlmVzQ3b1p1azZpMVVKTEoxN1YtLXV3djZHTmhLRnN2di1nWXZBV0pOWTJwNDlseW1uOFg4NHM3YzJlcFllSjZNaUR3Yk04NUxGVXdXVlB1ZmJj?oc=5
2026-09-11,정신 건강,8,"24시간 대화하는 AI…""과의존은 정신건강에 영향, 안전장치 필요"" - 머니투데이 - 머니투데이",머니투데이,"Thu, 10 Sep 2026 06:44:00 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTE1NREFHTlVicThpUlNlY0lXUmV5LWwzM2pzRVU0ckZMTElxWjQtcTJnaDY0OXVPdjhuQm13NC1VNHh1RFhFeGd5bGFEaF9VZ3RpS28yZHA5SUZadV9NeXRaaDBMTWRjZXV1am1J0gFwQVVfeXFMTnBaWktIOWJJVE4tU0dYWnNpRWNZOHdhQnZwcDNNTTU5OFlYV3I4aUlRa0lmcm52dm81U1ByalJ5aEtzWE5YUTVNSW5oZmM0TVdyU1hRcU5HNUxfZlBqaTR4Q1h1NXhEQ1BoVTRvcDJ4dw?oc=5
2026-09-11,정신 건강,9,"위기 학생 못 찾고, 찾아도 지원 끊긴다…학교 정신건강 안전망 곳곳 빈틈 - 일요신문",일요신문,"Thu, 10 Sep 2026 05:20:31 GMT",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5HcC1HYVdDdmkyX0NEaW05SkhwMlYtT3J4b3Bjb2U4TXNDdm5RNDZQWWF0WG9iUXBkMHFXNURsQjJjb0pmYjlNSmI4Y1BTTTJZYVRPQ1ZlYnNybWlwTjZNT01tN3Nzdw?oc=5
2026-09-11,정신 건강,10,"정춘생 의원, 정신건강 질환자 5년 연속 증가 - 일간투데이",일간투데이,"Thu, 10 Sep 2026 02:09:17 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTE40SFVVMTlqelVseHU0REZwNG5xd0FTbkRpM1VoWlVsOUxaN1RFemh2dVlLdGhBcDhJRV9ZWnZEY29nN3VON1oxcWZQb0xLRVlOU2RjWjFLUGl5a2EtQ2UxSlhqeTBQRi1mZTk4?oc=5
2026-09-11,국민 건강,1,[9.10.행사시작(14시)이후] 질병관리청-국민건강보험공단 오송에 건강보험 빅데이터 분석 거점 문 연다 - 서울Pn,서울Pn,"Thu, 10 Sep 2026 05:08:59 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTE8xNy1yQWJXWXRjdVlPYmI0TU1lUmxTb3hhbHVCOVVLcFlPa1pqUVpmS2duRDNveGVqSjVvYXJxd1N6alBxVWtTSHVISm4yMF9hbDdON25KMU1DMmZUUm8zenZR?oc=5
2026-09-11,국민 건강,2,"건보공단-질병관리청, 빅데이터 분석센터 개소…보건의료 빅데이터 연구지원 확대 - v.daum.net",v.daum.net,"Thu, 10 Sep 2026 07:13:10 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE43ZG9NYklEaGhtVGZVejRMeVdJcGxxSEZnM2xqY0VWYWRCamwwaFNBd09oNXdYeGRkdGJkMTFqM291WW5MOGlZNWNQNXlkMVU?oc=5
2026-09-11,국민 건강,3,"“건보 50년 재설계, 수가·비대면·특사경 중점” - 데일리메디",데일리메디,"Wed, 09 Sep 2026 20:59:41 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBjb21UREdtSlJ1a0FyZHdWWmVjcV9ncEJIb0ZuVzNrVVRLZmQtSkkyV2dHdXRXNkM2aGpIc0VPaUcxcnNnN0VEQkhCMzVHcW82MlJ4dDByVURieGhGU25yWVlsZ0RmdEt5?oc=5
2026-09-11,국민 건강,4,"“아프면 일단 치료가 원칙”···건보공단 이사장, 외국인 건강보험 ‘상호주의’ 도입론에 선 그었다 - 경향신문",경향신문,"Tue, 08 Sep 2026 08:18:00 GMT",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5Fbk1mUnY3Vk55di0wbmxEUmhnNVVrLXlZOHpacFVCTkhrTGJwMnNEYlNpdEV0dW9Xa01UbEN0Z1ZkSlE5Z18zUEZCSzhYQjU4Sjd5eFc3eFNHd9IBX0FVX3lxTFBzSWMwY19kd1ZROGZoa2JQSWVWM09VY2hhS19pbUYzT3l5TEQ3V2lCYzA4QU9XTy1LczVPNmhhMVBjX1BudVNieFlVYTlTQzZXS0Q4OU0wVWRnRVY1bTk4?oc=5
2026-09-11,국민 건강,5,"의사 출신 건보공단 이사장, 첫 번째 중점 추진 '특사경' 꼽아 - 의협신문",의협신문,"Wed, 09 Sep 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE9nODFZUEdWUzZWREVCamdiZVdKR2JpUWNKb2NyNUEtRjFNU3B2VVlUN0RvVXFhVTFjYWlWekpSeXNhSEFBeS1tUG9BODk4N0lOWVhPalkzZXhna1pDcldUN2R6N0NxTGpKTXNGbw?oc=5
2026-09-11,국민 건강,6,건보 국민참여위원 간담회 5기 국민위원 120명 참여 - 치과신문,치과신문,"Thu, 10 Sep 2026 10:05:22 GMT",https://news.google.com/rss/articles/CBMiZkFVX3lxTE9XdFktT05uX3duUFFSMEk5YU5qSXpEajUzXzdXenZLQmZhbllZdzZHS2pJa2pmRU9kSkhLTklCd29QREtyLWZHR195enJ0SU5WNkxPUVJ6YzdJM3hIaXV4cGhoMk5aZw?oc=5
2026-09-11,국민 건강,7,"강청희 이사장 “건보료, 재산보다 소득 중심으로…빠른 전환 필요” - edaily.co.kr",edaily.co.kr,"Tue, 08 Sep 2026 07:00:05 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxPWUFfSld0RW56UEdvdkFRWGNpa3RINUUxSFdwOFdZQVphX2dxTlMzTThYNndHWlVKbFEtQXpRd25KTU1QQVR3OHQycG9qM0pHdlVic3QyVDgzOFIxdE15dnp5YTBMQVZrX3A3YXV0UXJ5ZlpLakJwcFhsNWxZU3FDTA?oc=5
2026-09-11,국민 건강,8,"국민건강보험공단 대전중부지사, 장기요양기관 우수종사자 표창 - 충청신문",충청신문,"Thu, 10 Sep 2026 01:00:23 GMT",https://news.google.com/rss/articles/CBMiakFVX3lxTE92VmdlQ0lOdzU1QmhBVEJtLWpQaGM0c1J5djN1ajU0WGc3S3VFcEd3ZGY5TFVhM3MxdTctcU5PNnkwUFdteHVfM1lnd2x1ZjBUc0RRVmFxSWtzLUhOUjd5MVRFVU1aUDAtM2fSAW5BVV95cUxON3VVMENTd1NzbXdSMW5XdnRWRW1GaEdjQ0t5QWVZYUZPZklOR19HcENIdk5UVzJUNDZZR01pRjNEUE9mZDNabDBTeWJ2MUkyRGlCU0tzbzhxczZEc01NNGdoN3BpX19BcUcyTFU3Zw?oc=5
2026-09-11,국민 건강,9,건보공단 이사장 “보험료 부과체계 개편해야…소득 정교하게 파악할 것” - 한겨레,한겨레,"Tue, 08 Sep 2026 07:43:00 GMT",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5MYlQxcS1YQ2VUOWY5MndPRVRQMXNpSjhpYUZvc1BaZ1VfSGJoUjE3dF9lZVlzNDZtaFdQZGk5cy1hdkE2dDU3RzlRR3lySFNSZTN5R2FnRFFJaFhUVUFIdEpUOUFTQQ?oc=5
2026-09-11,국민 건강,10,"건보공단·질병청, 건강보험 빅데이터 공동 분석센터 개소 - 라포르시안",라포르시안,"Thu, 10 Sep 2026 05:06:51 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTE1fNV9LMmJoU3g4Ulozb3VoN2RLeFJmakRta0kzNTZMbC1OZ0txRDVfMWVtRjB0NDBWemNKell6V2FUcU5JQkdISzVDSjV5MWR5RjFBa2lla3IxWWY2UXVGdmlvd0xOM1JDaXp4cg?oc=5
2026-09-11,정신 건강 의학과,1,"조근호 신임 정신건강의학과의사회장 ""비의료 상담 난립 막을 것"" - 의협신문",의협신문,"Mon, 24 Aug 2026 21:00:00 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE1kQmVMb3FfZU9FamRmUnB2djJjbHVSX2dzbTctV0I3MTRpN1NzYTROMlAtY2dkeHpJVnNfLTRyc25DTkFLUVpCZzRzcDVWNUU1Z2FyaHQyUjlhSy1hNm55cXZIYnJ4RVRMd3JzZmt1Zmxmdw?oc=5
2026-09-11,정신 건강 의학과,2,코로나 때 닫은 정신과 폐쇄병동…열려니 ‘적자’가 무서운 병원들 - 청년의사,청년의사,"Tue, 01 Sep 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE1FUVN6aGFHUUZldC1MQkc2a0RrTU5FWkoxOGl4bGQ4UkJ1UHQ0ZWtwUVBSc0UtR1NKQVR2V1k4dHdiVExJS21TSDZyWEd5cVRVbDI3QnNjQ2p6V3pYQmk0SHpOMG83MGFmeVFnUkR0Z9IBc0FVX3lxTE5id1k0S1F5ZkpjNUFCV05ac05WaExyZGV5SkZScW4zcVZwa1pGVTZrd2ZaSURkZmVDUFdTNFZydzhIeXRRMXdieGxhVHk4OWlTNXZHVDA5Nk4xT3U3UjlmaWZFLUg1dmt5RXRfT0dtRVduUTQ?oc=5
2026-09-11,정신 건강 의학과,3,정신건강 입원 학생 돕는 ‘다숨교실’ 문 활짝 - v.daum.net,v.daum.net,"Thu, 10 Sep 2026 21:04:15 GMT",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5KTjdqYzVZZUxGM21iNGVZbVBKSUEzQTBMRHVhbzltbnFlbkc5X1c2X0pNazdPaWg3RTc5Q3dVa3FwaW5CME01TEtWanJWdWM?oc=5
2026-09-11,정신 건강 의학과,4,"전상원 정신건강의학과 교수, 가을철 불청객 환절기 우울증 | KBS 260910 방송 - 대한민국 대표 공영미디어 KBS",대한민국 대표 공영미디어 KBS,"Wed, 09 Sep 2026 15:00:00 GMT",https://news.google.com/rss/articles/CBMiwAJBVV95cUxQTnRpOW9sTmVWSUpocWFDSjltU0lJQjNSWG9NZTBTT1p0UzV4Z0Q4UmptaWdCQmxYVW94VEpieURETF9wcHpEYU9ONVY1Vk14MWFXd0R0czc1SG93OGp5WkctTFF5dnVreHNXZHFHMnFiaDhMTEYtbGJ0TkdTYVJvaHZGdkhXNWxRNUdLXzJWQ01jM1ExeXZteWFNenlkU1RkZzk2anNmRWZnOWJobmluTXljeGJlUnRhc0lXcTlydVdMc2I3dXMyWDM5Qk40d1M2aERQS1NuclRGQ2VwNy1ISzdBZDZjVU5pazBMbTRwWGVIUnFUNmRvWGI5bHdRcE5jQ2F2bzNJQ3g4R1RFMzNVQ092ZmZfVE9DVVltaWhJYlFOT05YdjAyR0c5SzZaVTJpVGw4UGVvY2lQeW5QWnFscw?oc=5
2026-09-11,정신 건강 의학과,5,ADHD 치료제 처방 전 ‘최근 3년 내 진단’ 확인…5세 이하 사용 제한 - 뉴스더보이스헬스케어,뉴스더보이스헬스케어,"Thu, 10 Sep 2026 21:10:00 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE5ESDRhOGRYRmpIWnBLU0ZjSlVlNHFrMXlqUTlpTkx4ZW40eGJlVW5pN2NpM3lkNjVadmd4bUxSOFhHOUJvQTBDRjY1Q0Vsbm5aSEVFeFFSTUZxYlFtZFRMYS05NE1NY1NZUGY5bll3?oc=5
