collected_date,keyword_group,period,ratio
2026-08-24,정신건강,2026-08-02,9.35978
2026-08-24,정신건강,2026-08-03,8.34751
2026-08-24,정신건강,2026-08-04,8.03659
2026-08-24,정신건강,2026-08-05,8.60164
2026-08-24,정신건강,2026-08-06,8.8468
2026-08-24,정신건강,2026-08-07,9.56542
2026-08-24,정신건강,2026-08-08,10.36776
2026-08-24,정신건강,2026-08-09,9.67992
2026-08-24,정신건강,2026-08-10,8.21154
2026-08-24,정신건강,2026-08-11,8.16859
2026-08-24,정신건강,2026-08-12,8.14519
2026-08-24,정신건강,2026-08-13,8.73234
2026-08-24,정신건강,2026-08-14,9.23393
2026-08-24,정신건강,2026-08-15,9.21655
2026-08-24,정신건강,2026-08-16,9.18339
2026-08-24,정신건강,2026-08-17,8.68555
2026-08-24,정신건강,2026-08-18,8.27615
2026-08-24,정신건강,2026-08-19,7.57445
2026-08-24,정신건강,2026-08-20,8.29728
2026-08-24,정신건강,2026-08-21,9.43224
2026-08-24,정신건강,2026-08-22,10.70131
2026-08-24,정신건강,2026-08-23,10.06717
