date,keyword,rank,title,source,published,url
2026-08-26,건강 검진,1,신체·심리 진단 ‘통합 예방형 건강검진’ - 문화일보,문화일보,"Wed, 26 Aug 2026 00:26:10 GMT",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5HemcwM0J0TXF0SFZ2SkJTTDBoZTNaekZ4Q3V2aGJQc05lMmcwRGx3NkxWaDMzeFMzU2F6a1JGMnc3Mmg5SWVhYW14VUoyQndv?oc=5
2026-08-26,건강 검진,2,건강검진에서 지방간 소견 받은 2030이라면 꼭 봐야 하는 영상 / 스브스뉴스 - news.sbs.co.kr,news.sbs.co.kr,"Tue, 25 Aug 2026 10:26:00 GMT",https://news.google.com/rss/articles/CBMijwFBVV95cUxQNGpMcFdrd3lLQy16WDNIMXdqczJHSWNpRjVrNjNaRDdtQWs2LWdPMjB5NWd1Y2x4ekVvcG41NWp2VmNscTY0aWlrUUJrOHIzZUlGVlByNlczdW1nV0ozSG9XUWFDT0ptYmc1QlBaYm51RkNnUVZON0hEUVdCdlBmMnd2bGZuVUpaTXRxVDFySdIBZkFVX3lxTE40YUdfa1duSndNNHRycG1wd2YzMUthU2tPVjM4akJ0RFpCMWp5WlJyUzdRdmdKZHlMdHF0NXQ4UDJoS3JzN29pQi1BTVBIbzNQXy1PX2k4bnlaNTlEWEE0YS1HdEF2dw?oc=5
2026-08-26,건강 검진,3,"안성시, '찾아가는 여성농업인 특수건강검진' 접수…검진비 90% 지원 - 뉴스핌",뉴스핌,"Tue, 25 Aug 2026 04:35:00 GMT",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5YWFUxWmpBLUpaSHktS21iV3U0YjZBak1fVU1zZFFkd2xSektxNWt4VHlwSlJVVHZZLXcxVlRaaU9YLXhvSGtzZkF3YnhhUUdCX0RIOXJMRXRWZVZ4?oc=5
2026-08-26,건강 검진,4,"강남베드로병원, 건강검진 결과로 뇌동맥류 위험도 선별 - 헬스조선",헬스조선,"Tue, 25 Aug 2026 07:56:00 GMT",https://news.google.com/rss/articles/CBMif0FVX3lxTE9kcEFUTW9qRTVMUjhwMzd1YWxVMFZFU1RyYkVmOU4yTjMyNExlSk9VQzcydUJIaVM1YXQzSTVmb1YyNENPNVg5aGVocWdTbnFPemxFNmsxRFBSNm9RSnQ4d0N6ajJYRWRHeERMMDA1a3ZxcGtSY2FId1hyOUhvaHc?oc=5
2026-08-26,건강 검진,5,"‘20kg 감량’ 소유, 예상 못 한 건강검진 결과 “근육 3kg 빠져 충격” - 헤럴드경제",헤럴드경제,"Tue, 25 Aug 2026 02:05:51 GMT",https://news.google.com/rss/articles/CBMiV0FVX3lxTE1tcHF1TzR4Yk84bG9SM2FMSk5KN0JlLV8wcUtKZ3R4X0IzZ254SjF2STJWWnVnT2Y4VE9wYW16M1ZUNndZRDdRNHp0b1BwM1BycG5rVWVWMA?oc=5
2026-08-26,건강 검진,6,"""역사 탑승구가 보건소""…대구보건대, 동대구역서 '건강 검진' 지원 - 머니투데이 - 머니투데이",머니투데이,"Mon, 24 Aug 2026 07:40:25 GMT",https://news.google.com/rss/articles/CBMiakFVX3lxTE5Td1VQMUJzajA0b3VEM2M3T2duRk9kVlowWHdkXzd1OTR0bzlMeTdBLUo2Ynk1enZsX3E2ZU5tR2VCdE9JV05uODdlXzlrZDNRYUdIWHI4YjFmUWw4V255dy1rM2hzd2pPNHfSAW9BVV95cUxNY1NTSlhXN2lmajY2NWoxSzQ0SGg2dXhpNzk5OVdTNHA2U1J3N083R3l0eEJ1M3BBZnltVkYzbzI3bjVNeFpyXzRQVWdBdGs1WVkzX2ItdkpLR193c2czM3JmRjhuN1M5NDBsWkYtSVU?oc=5
2026-08-26,건강 검진,7,"의령군-인구보건복지협회 가족보건의원, 찾아가는 이동건강검진 운영 - gukjenews.com",gukjenews.com,"Tue, 25 Aug 2026 02:08:55 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE5HbXRWWFVNUmJFYmJWRzVRYmtqdGx5VG5lUVNWa3hWbGlPSHA1eDVfenA3SmRjS1g1b3Z4R2ZQWWd5OUlkQ3E0S3FvVVNPSENKcEwxdGo2OUU3S241RnV1N25xQ2RqLW1YQW0zT2VB?oc=5
2026-08-26,건강 검진,8,"안성시, ‘여성농업인 특수건강검진’ 신청 - 데일리한국",데일리한국,"Tue, 25 Aug 2026 04:13:17 GMT",https://news.google.com/rss/articles/CBMib0FVX3lxTE1xbXdzbnlFMHJNVzAtSHA0SURvRUEybmdaZ2dEYmxoSzFZaHUwaWpRNGZHbnhzLTlzTzBacWRFeWhjRHhHN0dLc3VPWEZfU2JMQmJCXzAtdXdEQWNDZXFIbHBLbmZ4RkpLSmJsX210d9IBc0FVX3lxTE9QYmx2andwZ3AyZHZFM0hjVVh2QTBKZzNQQWUxWnlvcXpxZzh3ZE1TZ2ZHWHVyYURBZlFYYml6cTF4M0c1SVQyUnZWQXpJOEE0RF9IM0Zpd3BLd29RTUtPUjkyZzRRa2c5UVloZS1vOWhRYms?oc=5
2026-08-26,건강 검진,9,"소유, 20kg 감량 후 건강검진 ""살 빼고 더 건강해졌다"" (소유기) - 네이트",네이트,"Tue, 25 Aug 2026 06:42:00 GMT",https://news.google.com/rss/articles/CBMieEFVX3lxTE5odkt6Wk45UDJQTmRjWV83TXRhZDZmX1paZVBIMHpwWnhhMDYtU3RXbEN6RGdYUjNFNWc0dmdON0dqLU50STBsQ3NWVXNEdF96UGtqYzMtYXNWd1AzaXcydXJPajB3WDc0T3hsOFIzRDZJblhMdFA5ZA?oc=5
2026-08-26,건강 검진,10,"안성, 찾아가는 여성농업인 특수건강검진 신청 접수 - 서울일보",서울일보,"Wed, 26 Aug 2026 01:19:00 GMT",https://news.google.com/rss/articles/CBMia0FVX3lxTE9HSmpKS3FXa2RxUk5VMklNbjA4YXlsQTlFRVpQdkp0NzhGX0gwTVFlYTJHcjIyREkyZUVvdnlqdnJvcnd5UTFfMHh3MktId2FXX1NFWEthQl80VWFMMUpvTi1Ra0M3UXVGRFZ30gFvQVVfeXFMTkxfY3Y5Q2FnaFR2blhPeG9ISm9hOTBhSmdVY0NIMlR3TVFfYldreXFocENWV0h0WjNrZUZSSHFzTzVySVhNT0N3ZFg2ejVSZ0Mta2ZuSU9oVVhwd0dvSnUtR0pQZlhCMlJqZVJYa2w0?oc=5
