collected_date,keyword_group,period,ratio
2026-05-26,건강검진,2026-04-27,24.87976
2026-05-26,건강검진,2026-04-28,23.75493
2026-05-26,건강검진,2026-04-29,24.13816
2026-05-26,건강검진,2026-04-30,23.31522
2026-05-26,건강검진,2026-05-01,17.53995
2026-05-26,건강검진,2026-05-02,18.2183
2026-05-26,건강검진,2026-05-03,16.57819
2026-05-26,건강검진,2026-05-04,24.84766
2026-05-26,건강검진,2026-05-05,15.50435
2026-05-26,건강검진,2026-05-06,24.42352
2026-05-26,건강검진,2026-05-07,23.91056
2026-05-26,건강검진,2026-05-08,23.49739
2026-05-26,건강검진,2026-05-09,17.39169
2026-05-26,건강검진,2026-05-10,15.45447
2026-05-26,건강검진,2026-05-11,25.39885
2026-05-26,건강검진,2026-05-12,25.18322
2026-05-26,건강검진,2026-05-13,25.16133
2026-05-26,건강검진,2026-05-14,24.54
2026-05-26,건강검진,2026-05-15,24.59816
2026-05-26,건강검진,2026-05-16,16.68903
2026-05-26,건강검진,2026-05-17,15.41663
2026-05-26,건강검진,2026-05-18,26.23909
2026-05-26,건강검진,2026-05-19,26.08276
2026-05-26,건강검진,2026-05-20,25.06618
2026-05-26,건강검진,2026-05-21,24.81033
2026-05-26,건강검진,2026-05-22,24.70142
2026-05-26,건강검진,2026-05-23,17.66734
2026-05-26,건강검진,2026-05-24,14.72047
2026-05-26,건강검진,2026-05-25,19.96983
2026-05-26,다이어트,2026-04-27,11.01478
2026-05-26,다이어트,2026-04-28,10.09209
2026-05-26,다이어트,2026-04-29,10.75356
2026-05-26,다이어트,2026-04-30,9.93789
2026-05-26,다이어트,2026-05-01,10.43471
2026-05-26,다이어트,2026-05-02,11.66399
2026-05-26,다이어트,2026-05-03,11.59105
2026-05-26,다이어트,2026-05-04,10.57549
2026-05-26,다이어트,2026-05-05,12.12915
2026-05-26,다이어트,2026-05-06,11.07073
2026-05-26,다이어트,2026-05-07,10.72926
2026-05-26,다이어트,2026-05-08,10.60248
2026-05-26,다이어트,2026-05-09,11.97637
2026-05-26,다이어트,2026-05-10,12.56647
2026-05-26,다이어트,2026-05-11,11.19684
2026-05-26,다이어트,2026-05-12,11.38141
2026-05-26,다이어트,2026-05-13,11.0844
2026-05-26,다이어트,2026-05-14,11.28667
2026-05-26,다이어트,2026-05-15,11.13735
2026-05-26,다이어트,2026-05-16,12.86426
2026-05-26,다이어트,2026-05-17,13.42235
2026-05-26,다이어트,2026-05-18,11.77356
2026-05-26,다이어트,2026-05-19,11.76205
2026-05-26,다이어트,2026-05-20,11.07038
2026-05-26,다이어트,2026-05-21,11.30476
2026-05-26,다이어트,2026-05-22,11.35015
2026-05-26,다이어트,2026-05-23,11.31859
2026-05-26,다이어트,2026-05-24,13.28147
2026-05-26,다이어트,2026-05-25,13.02413
2026-05-26,운동·헬스,2026-04-27,12.14298
2026-05-26,운동·헬스,2026-04-28,12.40995
2026-05-26,운동·헬스,2026-04-29,13.19571
2026-05-26,운동·헬스,2026-04-30,13.68789
2026-05-26,운동·헬스,2026-05-01,17.29894
2026-05-26,운동·헬스,2026-05-02,15.88193
2026-05-26,운동·헬스,2026-05-03,16.89189
2026-05-26,운동·헬스,2026-05-04,14.1977
2026-05-26,운동·헬스,2026-05-05,17.53872
2026-05-26,운동·헬스,2026-05-06,13.037
2026-05-26,운동·헬스,2026-05-07,12.31102
2026-05-26,운동·헬스,2026-05-08,12.21434
2026-05-26,운동·헬스,2026-05-09,15.96849
2026-05-26,운동·헬스,2026-05-10,15.60991
2026-05-26,운동·헬스,2026-05-11,12.92568
2026-05-26,운동·헬스,2026-05-12,12.84104
2026-05-26,운동·헬스,2026-05-13,12.8622
2026-05-26,운동·헬스,2026-05-14,12.17333
2026-05-26,운동·헬스,2026-05-15,12.65331
2026-05-26,운동·헬스,2026-05-16,15.78796
2026-05-26,운동·헬스,2026-05-17,17.1161
2026-05-26,운동·헬스,2026-05-18,13.30924
2026-05-26,운동·헬스,2026-05-19,12.94792
2026-05-26,운동·헬스,2026-05-20,12.74011
2026-05-26,운동·헬스,2026-05-21,12.87677
2026-05-26,운동·헬스,2026-05-22,13.66764
2026-05-26,운동·헬스,2026-05-23,16.56612
2026-05-26,운동·헬스,2026-05-24,18.65824
2026-05-26,운동·헬스,2026-05-25,18.6727
2026-05-26,영양·건강기능식품,2026-04-27,41.4346
2026-05-26,영양·건강기능식품,2026-04-28,42.84909
2026-05-26,영양·건강기능식품,2026-04-29,41.13877
2026-05-26,영양·건강기능식품,2026-04-30,41.70031
2026-05-26,영양·건강기능식품,2026-05-01,43.91681
2026-05-26,영양·건강기능식품,2026-05-02,42.09916
2026-05-26,영양·건강기능식품,2026-05-03,43.93501
2026-05-26,영양·건강기능식품,2026-05-04,39.86459
2026-05-26,영양·건강기능식품,2026-05-05,44.44017
2026-05-26,영양·건강기능식품,2026-05-06,41.0177
2026-05-26,영양·건강기능식품,2026-05-07,42.79634
2026-05-26,영양·건강기능식품,2026-05-08,43.42718
2026-05-26,영양·건강기능식품,2026-05-09,42.80344
2026-05-26,영양·건강기능식품,2026-05-10,44.00721
