date,keyword,rank,title,source,published,url
2026-09-03,건강 검진,1,"나사렛대 물리치료학과, 스페셜올림픽 전국하계대회 선수 건강검진 지원 - 충남일보",충남일보,"Thu, 03 Sep 2026 03:54:53 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTFBvZS11Y3NRUzdXNmxKZU1CbmlfLTY2b0MtcXplNURfQjA4OGlfQnh0X1c4QnhfTkd4ZDVqNjYyeDdiNUs0eWgycjZsaXJVQTJvczhlckJKS0VyYTdEcTBKWTNwQTBtZGZKbkNqMVEzMW5aQQ?oc=5
2026-09-03,건강 검진,2,[부안군] 섬 지역 찾아가는 여성어업인 건강검진 본격 시행 - 투데이안,투데이안,"Thu, 03 Sep 2026 02:23:11 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE13WDMzWTZnN1FTTXI4MlZRbnRySXlEaTZ5TWhWUnBnZDZCREZLSGgxNUo4YTdDRXd6c3hKZ0dNd3JSeTJodlZoWTI2R1F1QVBfaEJOb3kxSW1PXzR5anMtYTc0MG1rbGR0?oc=5
2026-09-03,건강 검진,3,나라미와 살림이가 함께하는 2027 예산안 건강검진 - 영상 | 멀티미디어 - korea.kr,korea.kr,"Tue, 01 Sep 2026 08:03:45 GMT",https://news.google.com/rss/articles/CBMiigFBVV95cUxQbE9ZOGlmVFVFRi1tOTQtcEgtTVk4am9YejJhazZwaFZQNUw5MzFwU01oR1pfWWtmSkJTS3dhUGNuRWowTzlsam5zRzI4ejBkRElWUE9MdnpWakt4Z0dyS0VRdkZha3k0MlhfYmIxT2Jiak9ZcTFPeExGakpIaHBELTdsZkNMUVNHOGc?oc=5
2026-09-03,건강 검진,4,"KH한국건강관리협회, 우즈베키스탄 보건·정보화 관계자 초청 견학 실시 - 사이언스엠디뉴스",사이언스엠디뉴스,"Thu, 03 Sep 2026 02:11:37 GMT",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9oRUgwNjhqbGQ4ZHJmY0N5RzQ5UVd2SGhDcGQzaG51ZC1ieHFKYkFjcjR5RllMMHpsLXFFLVFWVWJUTTFSWVFqSlF5d1pQekNIRGpyblZXTG5tV1E?oc=5
2026-09-03,건강 검진,5,보건부: 학생들의 최초 건강검진 결과는 보건부 데이터 포털에 업데이트되어야 합니다. - Vietnam.vn,Vietnam.vn,"Thu, 03 Sep 2026 01:19:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxPZVZ6dmdUN1p4ZHhhTjhiODVvYlJ5MFlNbmVqM01EQjBCdHhXbjBuMlUwbDFWd1ZFN2NvWk84SHh6MlJIQUQ5SEd6M0dnU2JJZnFiQlVZQmozZTdjcUk3cE5fZXJjQV9LY1RmaF9PV3BISXgxOXpLUHZxNU9HemFyc1FVZ09yLW1TS1Q2QVhCZk5yNUgzdmxySkFhRWJrZW95VEY5UUNnS2NuVDRyX2w0a201Z1hMa20tUlE?oc=5
2026-09-03,건강 검진,6,"부안군, 섬 지역 찾아가는 여성어업인 특화건강검진 본격 시행 - 뉴스투게더",뉴스투게더,"Thu, 03 Sep 2026 03:10:33 GMT",https://news.google.com/rss/articles/CBMiX0FVX3lxTFA0N0xQRXl2dFZ5YnNuYXV0SWQtdnpxMEJxVWVEZHlJWXpCWGlJV05iQ1JFVGhmRW82dVg2OXMwdFl3cWZxR3FQb3VYc3JVZGlGczF0UDdvU3pGaTZBaU9Z?oc=5
2026-09-03,건강 검진,7,"경찰 극단선택률 일반 공무원 2배…경찰청, 정신건강 관리 강화 - 매일신문",매일신문,"Thu, 03 Sep 2026 02:08:26 GMT",https://news.google.com/rss/articles/CBMiYkFVX3lxTE8yU1dkT1pjb0lGLU8wQWgxTUdZZjBGTnlJQkJIMHV6N1Z5M01aNGdGM1JxLUpYa2RvSFF2RTVNZ1FhYWFnbnEwUVRMbFlkMUViT3RtS0lxYlkwcFhOeVZFcEdB?oc=5
2026-09-03,건강 검진,8,"추석 귀성길, 내 차도 ‘건강검진’… 송파구, 차량 무료점검 - 서울자치신문",서울자치신문,"Wed, 02 Sep 2026 14:02:23 GMT",https://news.google.com/rss/articles/CBMiaEFVX3lxTE16RUFhZk1OQk9RMjd6TFpWQlUzc1Ryc2ZlWi1vYlhRTzFYLXFjR2NYT3RMTDd6LWtXcWtQTHZ2VWh5RDM2bFBsLWlmd0otYy1Qb0x1R2FZTW9MMjNtcXRkbVo4RE16emhn?oc=5
2026-09-03,건강 검진,9,"100세 시대 필수 조건 ‘건강검진’, 시기별 대상자와 맞춤 항목 점검해야 - 바이오타임즈",바이오타임즈,"Tue, 01 Sep 2026 05:55:42 GMT",https://news.google.com/rss/articles/CBMibEFVX3lxTFBvNndsZU9PSE5iYXB2OGxXUElidjBjRU5TdzdORmRkSktkeXFZdURSR0NlbVd6elc2OWowVnNPaDZ4NXQ3TV9pYjNEVkxRU0h1Uk0yc1MxUVF6Z2RwOFVqRHA4eS13dGVLaTRYYQ?oc=5
2026-09-03,건강 검진,10,"""어떻게 위까지 예쁘냐?"" 미연, 생애 첫 건강검진 내시경 검사…`내장 공주` 인증 - 마이데일리",마이데일리,"Wed, 02 Sep 2026 20:20:00 GMT",https://news.google.com/rss/articles/CBMiZkFVX3lxTE04cFR1c1VBRnh0VkRZOFJiUmE1Q2V2WWl0b3J1NlVuWTdfRWltWXk1b0pKZDlCOWQtVEVRV042b0pCYXhWMWNLbGxPa0ZuSXYwdDNjWHBKTGZwVFFMM2YtZjc0VjJwUQ?oc=5
