date,keyword,source,ratio
2026-07-03,건강 검진,related_top(건강),
2026-07-03,국민 건강,related_top(건강),
2026-07-03,국민 건강 보험,related_top(건강),
2026-07-03,정신 건강 의학과,related_top(건강),
2026-07-03,건강 보험 공단,related_top(건강),
2026-07-03,건강 검진 센터,related_top(건강),
2026-07-03,국민 건강 보험 공단,related_top(건강),
2026-07-03,건강 식품,related_top(건강),
2026-07-03,건강 검진 결과,related_top(건강),
2026-07-03,건강 관리 협회,related_top(건강),
2026-07-03,건강검진,naver,25.18651
2026-07-03,다이어트,naver,9.37958
2026-07-03,운동·헬스,naver,14.37225
2026-07-03,영양·건강기능식품,naver,41.99452
2026-07-03,정신건강,naver,9.06714
